#{"t_start": 1782241049.751446, "env_id": "Atom-v1"}
r,l,t
31.230857,98,0.245632
45.824161,158,0.386899
29.981135,90,0.465658
28.075833,99,0.55305
40.643076,132,0.670771
38.287602,100,0.757025
29.536261,80,0.826306
29.278443,79,0.895212
29.764988,130,1.009785
25.644274,81,1.083847
22.097862,89,1.16356
17.818631,57,1.211136
29.661305,95,1.291254
29.499367,84,1.362141
31.596663,93,1.447968
28.001127,80,1.523565
35.987056,126,1.631461
32.261483,97,1.71617
32.821705,118,1.82278
34.670942,148,1.953455
29.656808,89,3.102556
30.692578,108,3.188747
40.033213,114,3.279952
42.004227,149,3.398376
32.761017,90,3.470228
17.375254,58,3.515762
40.091907,114,3.606565
30.822794,105,3.689864
27.205082,84,3.756493
31.835183,83,3.823102
26.515164,77,3.884888
32.048556,147,4.001439
25.796648,73,4.061154
38.092382,127,4.167159
27.641566,107,4.254623
30.834983,93,4.332469
31.476193,93,4.41141
25.880904,91,4.495417
32.607335,93,4.58064
38.643178,134,4.694456
41.012101,132,5.873406
35.018458,114,5.966479
24.100039,72,6.026309
25.009623,88,6.100265
29.183784,89,6.175356
34.95842,115,6.273025
39.967145,115,6.368214
26.363485,77,6.43348
35.70385,111,6.527224
35.686577,119,6.631682
35.78558,110,6.728806
31.022688,105,6.819834
26.357591,75,6.885058
41.906353,164,7.030621
28.453254,104,7.120039
28.759834,93,7.201563
47.367948,167,7.349471
23.249593,93,7.424665
31.828437,100,7.503469
22.443257,110,8.640436
27.655737,97,8.719123
31.028404,118,8.814112
53.682395,181,8.958427
30.260689,88,9.028821
35.663621,110,9.115928
25.751314,84,9.185052
28.598424,102,9.266329
33.94345,112,9.357354
27.042818,99,9.435007
34.959096,107,9.520413
23.68492,81,9.585084
27.013526,84,9.651377
43.608208,167,9.78457
30.233473,99,9.862946
31.324131,87,9.9318
26.447326,78,9.994024
30.206418,88,10.063576
32.085567,156,10.189902
29.839434,89,11.327025
36.674713,113,11.421983
29.342506,75,11.483826
27.095302,101,11.567476
17.761461,61,11.617079
35.778582,117,11.712062
35.502141,136,11.825085
27.336007,84,11.894199
32.631042,96,11.975669
31.926085,135,12.091882
34.939695,98,12.178142
22.892375,79,12.249118
29.769477,87,12.32559
21.756817,81,12.395904
34.578252,98,12.481467
31.06794,92,12.563283
33.505456,100,12.646436
33.081081,119,12.751835
21.35492,73,12.814399
44.248605,147,16.326699
45.287865,156,17.64776
32.572836,121,17.745838
34.407728,114,17.838327
29.691711,101,17.918677
26.191713,83,17.986005
28.070109,96,18.062542
33.808871,114,18.155725
47.947849,152,18.278514
24.73146,70,18.335068
30.467538,83,18.401318
31.602048,101,18.482909
42.698506,132,18.589512
20.279449,69,18.64484
29.289298,87,18.714242
37.826294,109,18.80078
29.081559,87,18.86993
25.552759,85,18.937192
23.558637,83,19.00351
29.408786,81,19.06899
29.724879,94,19.145701
27.281434,89,19.220253
25.321484,82,20.452801
34.092616,185,20.602573
27.559394,82,20.668943
30.090472,126,20.77021
28.265627,84,20.840317
25.33427,96,20.917946
29.986279,102,21.002316
23.231998,70,21.061575
37.255038,102,21.144933
33.995103,107,21.235467
30.773363,88,21.310181
41.815462,120,21.40917
58.477501,204,21.585884
22.079979,84,21.6597
48.300003,154,21.793829
36.021232,120,21.897731
34.582725,100,21.987139
38.089917,104,22.078079
22.769146,73,22.144209
36.601475,116,23.320666
28.048775,92,23.394499
27.521421,84,23.463026
44.528959,157,23.589436
32.205613,101,23.670073
19.96461,65,23.721898
39.037583,138,23.831856
35.768551,107,23.916724
28.60292,96,23.992628
31.488711,89,24.066032
26.169655,82,24.132406
23.500027,79,24.196916
36.359294,129,24.300919
45.420636,128,24.40397
30.513206,89,24.475669
29.482805,97,24.560423
28.302709,82,24.629078
31.02657,91,24.702103
33.892113,97,24.782959
37.547286,111,24.874281
35.958402,133,26.069577
38.67636,131,26.182991
27.850927,84,26.256025
33.042184,90,26.332276
30.577481,92,26.423542
28.527703,119,26.528332
33.902476,133,26.644141
29.232995,87,26.721585
31.78826,93,26.802889
29.73868,88,26.877135
29.902474,109,26.968417
30.13575,90,27.046509
23.728877,72,27.110169
34.256164,121,27.215389
33.309088,104,27.30549
30.033782,81,27.371009
30.068308,95,27.447572
31.798527,105,27.532708
33.981539,103,27.615357
34.244763,124,27.71676
27.946352,96,28.842911
25.861972,78,28.904648
45.049573,204,29.069944
19.198191,98,29.149518
26.463856,80,29.218177
27.506899,87,29.291873
35.741706,107,29.382075
20.050907,88,29.454399
28.735086,88,29.526428
29.798268,95,29.604939
23.732006,77,29.669174
33.004501,98,29.749735
19.102974,63,29.803181
24.288226,73,29.861856
32.871419,92,29.93881
35.823693,117,30.032382
27.553068,91,33.525739
28.661076,93,33.606429
27.048185,90,33.677297
35.720767,116,33.770225
26.027186,84,33.838542
31.66546,123,35.398269
32.5509,122,35.496288
35.343365,97,35.574074
30.106202,110,35.66343
32.411977,91,35.735564
47.719406,173,35.874184
31.228732,101,35.954569
23.29913,76,36.014836
29.887611,78,36.077423
26.702387,90,36.149765
47.508304,149,36.270506
26.189123,80,36.334444
28.961724,89,36.406466
40.705441,128,36.510817
33.569188,108,36.599293
43.380632,147,36.718957
37.147879,127,36.820585
28.211134,90,36.893102
23.035032,70,36.94958
33.312245,105,38.60486
48.610935,146,38.720747
29.767727,99,38.798717
27.327405,83,38.864289
24.169385,77,38.924551
28.451804,98,39.002397
27.514559,84,39.069376
27.690385,85,39.137327
20.624573,100,39.216327
26.679207,83,39.284429
32.422629,111,39.373243
21.537045,66,39.425923
26.99428,102,39.508782
29.983743,95,39.585248
38.04985,118,39.679575
36.923123,114,39.772176
28.281241,86,39.840678
27.095421,78,39.902875
35.630619,114,39.994299
24.361345,81,40.059161
23.509585,85,40.126966
28.453012,94,41.518406
48.312083,199,41.67753
23.556625,79,41.741255
47.055554,169,41.875328
26.321392,80,41.938627
27.877361,78,42.00107
27.686638,85,42.068418
40.008519,110,42.156794
21.676195,67,42.210287
32.0718,107,42.298969
44.673914,126,42.400345
33.414871,90,42.471875
26.183733,82,42.538337
31.184066,96,42.614719
26.497629,99,42.693522
39.1887,148,42.811801
32.648175,104,42.895018
21.576127,79,42.958577
36.265982,111,43.048262
30.322288,84,43.115172
34.567985,121,44.577615
22.534124,90,44.649158
37.721015,113,44.738806
24.612409,80,44.802191
23.365479,81,44.866859
16.496901,57,44.912238
29.579098,101,44.993168
26.476516,77,45.054987
47.134492,155,45.179689
28.942359,82,45.246123
32.43809,103,45.328932
28.815532,95,45.404468
27.467264,97,45.482538
31.749459,97,45.560204
26.37509,90,45.631712
35.167703,113,45.723771
27.742975,85,45.791244
24.592848,89,45.861831
28.056005,90,45.934294
42.053062,132,46.040142
37.823679,129,46.14489
38.714714,126,47.609906
30.186528,90,47.68187
34.616382,106,47.765101
27.597736,84,47.830521
35.084471,118,47.923906
26.846145,84,47.989932
34.366897,110,48.076018
27.063707,85,48.14318
24.872377,84,48.209161
35.49894,122,48.305824
22.888231,72,48.363219
24.480581,80,48.426906
37.833537,103,48.507485
31.148452,86,48.575011
40.372897,180,51.972192
32.301732,103,52.058303
22.154985,74,52.118168
24.314631,70,52.177908
25.345273,87,52.251147
30.978829,93,52.329149
34.524487,109,52.428779
34.228082,121,53.690435
33.929962,120,53.786063
29.593321,90,53.8583
33.179956,99,53.941421
26.118094,81,54.011275
22.586629,73,54.07462
23.428087,79,54.140733
39.285173,169,54.282477
41.234939,143,54.401409
32.030479,92,54.476111
24.346353,75,54.539119
30.978604,78,54.60207
32.045568,89,54.677944
26.853788,99,54.759137
25.704625,114,54.851398
38.014148,121,54.95683
35.363905,130,55.068049
19.334342,64,55.119565
38.897577,129,55.225455
41.298703,146,56.440884
22.206387,83,56.50926
30.093512,96,56.59366
34.744822,131,56.710029
54.309956,170,56.857399
52.783651,195,57.024727
25.006441,75,57.092854
27.905114,87,57.168122
22.965326,70,57.228236
25.643445,93,57.303066
73.469618,247,57.501595
35.347256,107,57.586628
32.460937,90,57.657964
49.280892,150,57.777186
27.068123,100,57.856377
26.178045,87,57.924881
35.13739,106,58.010355
40.965538,125,59.162723
51.16766,165,59.294954
35.344091,102,59.379187
44.801245,150,59.504479
27.049347,81,59.573677
74.091503,282,59.805482
33.236846,94,59.884468
32.371661,96,59.961631
22.831925,63,60.012706
46.578855,146,60.128375
38.281574,122,60.230212
28.772479,114,60.321449
17.045866,120,60.419962
27.44033,85,60.488117
46.127653,145,60.604102
30.948461,90,60.676949
34.522014,116,60.771092
29.199164,90,61.905174
32.634781,118,62.006078
43.184494,124,62.108927
28.773378,96,62.192984
70.464499,214,62.381332
44.66439,139,62.505656
32.633531,90,62.585365
41.499679,129,62.69247
34.23676,125,62.792594
46.182601,180,62.937411
32.536667,106,63.021155
37.163862,125,63.122865
19.640905,129,63.226649
30.098669,91,63.29896
33.78662,114,63.388718
24.918586,78,63.450323
39.201934,131,63.554689
48.560782,168,64.748854
53.679556,188,64.89868
34.125837,117,64.995897
36.822937,131,65.100854
28.535782,104,65.186925
27.58655,87,65.258935
43.641047,153,65.382461
26.289818,109,65.471626
41.679954,114,68.934686
44.92094,140,69.055012
42.01654,145,69.170789
24.079836,98,69.249038
43.607202,160,69.377134
59.607948,207,69.557901
25.677473,94,69.640929
35.309262,110,70.879076
36.46448,135,70.995839
52.34989,202,71.168638
46.741605,147,71.295816
31.108253,108,71.391093
39.773497,118,71.486978
50.974862,160,71.617616
35.314403,110,71.724549
21.690006,95,71.810712
28.45087,153,71.937494
45.824124,139,72.060706
32.572245,100,72.146573
57.397462,190,72.316138
30.040316,92,72.389951
26.154913,116,72.484093
32.341537,122,72.582279
20.800429,67,73.695928
35.122862,106,73.780902
30.831798,101,73.8615
36.20097,114,73.953132
79.209923,315,74.204428
30.084296,91,74.276275
32.129495,110,74.365457
19.899233,117,74.461049
31.335186,98,74.540668
38.213254,136,74.650522
27.142273,93,74.726977
38.646315,113,74.819275
28.845354,98,74.89981
27.104827,82,74.965365
43.373195,146,75.086199
28.667407,96,75.16626
74.108071,258,76.461047
28.099913,88,76.534837
44.295499,198,76.710798
28.353649,175,76.857584
50.755261,172,76.995593
30.263025,171,77.131824
54.425474,205,77.296664
45.864421,169,77.431832
34.085191,99,77.510906
50.239696,226,77.692033
25.02233,84,77.776001
61.969072,209,77.944802
56.354473,203,79.167493
46.738253,189,79.317469
41.241035,149,79.438115
48.134437,172,79.575864
33.8166,117,79.669257
72.512688,269,79.88743
30.016338,90,79.966739
35.821364,100,80.052382
31.689815,139,80.169137
38.208055,102,80.254331
26.701232,87,80.32399
27.120664,93,80.400651
30.599747,115,80.4975
78.41817,266,80.717477
36.322824,193,81.976661
46.308038,134,82.084456
23.673378,69,82.139409
32.635104,201,82.299652
52.355288,166,82.431583
31.728062,99,82.509938
71.429178,351,83.165906
21.453391,79,83.230013
46.5937,188,83.380572
54.056856,215,83.560411
61.543361,209,83.744982
13.399342,104,83.838491
18.465473,125,83.948942
34.368724,215,85.225558
33.343415,102,85.310652
40.05204,127,85.416058
28.16567,175,85.559359
62.065865,212,85.739174
66.037452,220,85.923708
55.014935,160,86.061372
35.09778,113,86.157551
27.640019,182,86.308768
65.61358,311,86.586993
42.542594,131,86.699885
45.670848,248,88.44536
45.61173,133,88.550143
74.546147,321,88.80636
27.005822,155,88.928527
45.326221,151,89.049907
40.046053,131,89.153649
78.285868,326,89.414186
10.135252,107,89.498316
39.625593,207,89.661954
46.444393,256,89.866098
26.139694,87,89.934984
17.055983,126,91.37789
32.837958,160,91.509215
25.293806,158,91.638589
47.973537,206,91.803481
41.902044,143,91.917265
13.889539,147,92.036397
29.074587,98,92.11374
71.339095,255,92.317822
54.07412,179,92.463572
36.06097,129,92.568203
35.854404,117,92.662018
41.049012,131,92.766395
56.660126,315,94.350354
35.482247,180,94.49372
29.800827,104,94.575738
41.247226,146,94.689729
41.344406,171,94.826913
47.45141,216,94.999697
86.785261,400,95.31829
40.300942,146,95.434404
27.104074,104,95.518234
73.477531,334,95.78797
52.811801,261,97.512704
25.631203,85,97.579941
30.833751,102,97.660129
41.296879,165,97.791802
50.52024,164,97.921747
39.57474,169,98.428979
79.492817,279,98.64983
32.864151,122,98.74545
137.175955,560,99.242313
16.867933,147,99.37326
16.173635,171,99.523481
98.395199,393,100.978546
13.968869,120,101.073775
14.931342,156,101.199522
57.744048,204,101.363022
37.858813,118,101.458786
20.885382,150,101.578304
22.904405,180,101.722561
41.165743,113,101.813052
38.091452,176,101.954335
31.233444,197,102.1129
5.541549,96,102.191228
79.013405,288,103.480296
60.202233,243,103.6743
63.172499,231,103.859495
27.388262,182,104.006109
34.93879,149,104.125155
30.453004,178,104.267199
38.796748,228,104.449524
44.326153,160,104.577839
44.507372,243,104.774298
8.997618,96,104.852342
50.797964,190,105.006313
28.510141,107,106.142231
30.946458,197,106.299303
39.612048,186,106.449264
32.941553,101,106.528874
33.009451,203,106.691888
33.040135,99,106.771594
47.801633,152,106.895055
42.934277,139,107.006687
19.243348,141,107.12128
61.735917,264,107.336012
60.392433,317,107.592506
27.128881,179,108.800246
59.383075,341,109.073945
35.386634,125,109.171839
62.345484,301,109.414383
79.239673,321,109.670935
45.358952,190,109.823449
10.181917,111,109.911394
37.052706,181,110.056293
53.787908,172,110.195016
39.942387,148,110.312678
40.002876,142,110.425007
58.246898,301,111.728572
41.025088,116,112.195395
38.687985,200,112.367864
52.637732,180,112.514899
21.301965,174,112.657413
39.626476,141,112.786693
86.339719,364,113.113226
16.689652,146,113.24305
33.336364,117,113.347862
8.70445,118,113.454839
10.58602,132,113.567213
37.528771,140,114.742398
36.064936,107,114.827548
113.078975,486,115.219278
32.979,96,115.295679
55.203814,199,115.456074
55.446151,222,115.63376
35.332084,118,115.728712
73.884879,297,115.96877
13.496395,133,116.077523
43.103514,161,116.207924
37.526004,244,117.463082
39.824536,124,117.564234
30.838427,111,117.653252
9.535172,104,117.740964
56.036564,162,117.872422
28.724443,97,117.95122
8.579323,115,118.043637
59.447328,238,118.232923
37.854252,230,118.417508
25.462029,179,118.560684
38.505577,225,118.741349
