timesteps,mean_reward,std_reward,best_reward_so_far
5000,-597.6744094000001,12.018547074375093,-597.6744094000001
10000,39.9561684,6.155226543609638,39.9561684
15000,47.272677599999994,12.135809376372167,47.272677599999994
20000,37.1620002,5.245193227894943,47.272677599999994
25000,50.322938199999996,6.801634139864842,50.322938199999996
30000,43.4275528,5.6186187982870095,50.322938199999996
35000,-239.0650098,310.3114364492473,50.322938199999996
40000,41.332642199999995,3.822658567368286,50.322938199999996
45000,-343.59567159999995,129.47790769713825,50.322938199999996
50000,-260.2727622,272.34639342284726,50.322938199999996
55000,7.084516600000001,65.49395853860803,50.322938199999996
60000,38.9580316,36.75760949468999,50.322938199999996
65000,-90.77307579999999,122.28031816070374,50.322938199999996
70000,-100.89573379999999,132.2465795530522,50.322938199999996
75000,-495.2491852,236.92884661155512,50.322938199999996
80000,-115.26452559999998,224.0839843924742,50.322938199999996
85000,-213.90916740000003,228.24167048706994,50.322938199999996
90000,-478.63506960000007,252.45949159148122,50.322938199999996
95000,-614.5234028,7.953761829086395,50.322938199999996
100000,52.84880760000001,9.006897562347838,52.84880760000001
