#{"t_start": 1783984726.180699, "env_id": "Atom-v1"}
r,l,t
21.042691,105,0.698896
19.225034,87,0.806388
37.993382,93,0.924412
95.212564,147,1.101074
32.620592,91,1.452321
25.071998,87,1.553767
35.891252,104,1.673328
65.920056,124,1.820685
-6.577959,72,1.905197
-7.063574,73,1.988147
98.670018,162,2.414652
66.072764,114,2.548086
13.564633,88,2.646101
53.513872,125,2.791253
3.455925,77,3.113214
-10.194693,69,3.194482
20.955111,91,3.299072
74.71103,151,3.470893
27.102687,97,3.584753
53.700638,115,3.951551
11.424941,78,4.043256
11.892673,76,4.130424
49.470445,134,4.286164
47.268966,114,4.416591
55.598834,121,4.792886
35.285457,96,4.903434
14.247129,110,5.027735
62.821148,121,5.168715
43.681698,108,5.294413
32.93201,94,5.641237
62.188686,125,5.786931
32.657242,97,5.894833
30.825381,89,5.99652
122.628711,170,6.429788
46.111261,103,6.548311
24.711198,84,6.642894
119.309258,184,6.852561
18.088416,97,6.964298
17.231869,91,7.307268
87.062239,136,7.462343
105.801651,160,7.646128
59.617342,122,7.785259
51.772434,118,8.165076
13.482988,85,8.265908
-7.88628,71,8.344712
1.271864,72,8.423421
49.507972,102,8.539315
66.433147,107,8.911018
7.019757,75,8.996244
14.718315,71,9.079349
7.643394,78,9.167226
12.293147,85,9.264732
7.256783,70,9.346714
102.931132,161,9.767074
27.935008,91,9.900609
16.129844,87,10.008779
51.535394,102,10.125302
-4.557506,63,10.198877
26.444148,77,10.285713
17.902075,80,10.617317
26.676942,99,10.72914
34.12403,105,10.855135
17.159699,92,10.961449
9.650386,80,11.057665
19.359255,109,11.422196
53.497141,138,11.583262
65.419509,122,11.727794
59.388024,130,11.880347
15.417107,84,11.975387
36.058065,118,12.351532
45.716113,122,12.486755
45.297644,123,12.627405
56.978191,105,12.753692
14.964186,84,13.088842
54.56025,113,13.224402
75.587528,137,13.384732
35.828717,96,13.49595
124.340199,219,14.001509
2.442943,66,14.078618
53.897136,134,14.236812
74.722428,129,14.387477
-4.725935,66,14.465795
44.84194,134,14.86306
21.280498,85,14.959829
13.91446,88,15.064244
66.764791,116,15.196032
-0.800319,72,15.282886
99.642577,158,15.7032
9.289713,87,15.800578
17.319031,78,15.894458
57.290559,157,16.079159
72.276937,118,16.454357
-4.141302,67,16.535084
35.381502,99,16.645409
3.458833,70,16.72801
25.580951,91,21.907709
30.244751,92,22.012792
95.075318,137,22.411158
21.682961,89,22.515926
10.421922,75,22.600735
4.30969,74,22.687733
12.780745,82,22.781069
153.418894,190,23.241063
99.914848,195,23.471924
44.711428,108,23.598059
40.155529,102,23.715838
17.644696,82,24.049932
40.891286,99,24.166645
13.839174,83,24.262123
37.937663,112,24.397052
63.513286,156,24.578321
-19.521409,61,24.892792
-11.744001,84,24.99239
35.81211,109,25.120016
36.931298,100,25.234238
49.127376,111,25.361919
28.329716,116,25.73766
35.857619,107,25.864608
26.154618,90,25.964417
55.398046,123,26.108001
29.150236,84,26.206289
71.405346,130,26.596459
63.082913,120,26.73627
59.703909,131,26.887446
50.290604,105,27.011882
10.902524,74,27.09509
4.158429,75,27.42215
194.914478,238,27.699096
28.02842,93,27.808834
15.648265,92,27.912624
22.28094,117,28.28806
56.493771,122,28.431378
5.377417,70,28.510051
93.611843,179,28.720569
15.484223,77,29.048003
52.285202,133,29.203997
21.042787,86,29.30123
85.97045,140,29.463341
19.161973,88,29.562612
63.662218,130,29.952479
51.664089,111,30.094299
83.93971,144,30.262343
38.976173,94,30.372182
20.0,120,30.750656
115.939844,183,31.059311
4.635778,72,31.193996
16.847386,84,31.295907
54.966415,126,31.443121
42.155454,110,31.815599
14.731729,88,31.916848
20.172947,93,32.028469
29.382375,100,32.145498
55.754953,119,32.280716
88.4127,143,32.693252
21.543681,75,32.786176
8.277947,81,32.877408
75.927042,174,33.080216
63.104014,127,33.492584
34.959995,92,33.621796
71.118371,116,33.78313
60.556357,109,33.935418
32.427663,91,34.065638
10.37829,78,34.413619
51.575592,112,34.546347
25.856779,117,34.689055
60.644836,121,34.82629
38.123685,97,34.943931
1.012914,69,35.264349
29.619256,92,35.382817
131.936572,204,35.619959
26.449796,91,35.725921
18.323847,88,36.071396
85.750416,157,36.260978
10.470803,92,36.371831
21.709271,81,36.464196
20.567259,107,36.591113
52.781527,114,36.966138
31.32961,95,37.082003
24.201519,112,37.215838
57.192556,135,37.369313
32.871882,99,37.486142
-3.583413,81,37.820779
50.280846,105,37.943333
29.703477,90,38.049214
63.356205,120,38.188282
31.658525,101,38.310042
30.52754,93,43.728259
57.827628,124,43.872767
18.665652,77,43.960728
28.912462,102,44.078269
-6.367087,87,44.176136
1.58599,69,44.491589
87.905737,147,44.664732
20.150526,93,44.768272
-6.453378,65,44.841
37.232501,103,44.960125
53.880224,99,45.312262
57.859667,116,45.443527
40.569116,103,45.560384
56.801978,123,45.707654
79.047638,131,45.856174
2.0,102,46.214
19.795678,91,46.316379
19.85902,89,46.424165
59.286683,155,46.607183
28.824484,100,46.720167
18.73485,81,47.053304
27.493526,101,47.167617
63.013826,130,47.316365
78.832163,140,47.478256
61.36143,146,47.887353
27.591613,89,47.986527
34.46421,103,48.108579
25.765142,93,48.21064
35.889651,105,48.335019
26.59968,90,48.680713
73.937918,161,48.87339
10.160067,90,48.97717
7.981141,79,49.068061
52.752077,125,49.215951
0.314833,91,49.55781
59.045458,124,49.696289
19.462946,89,49.799925
175.645289,229,50.296107
-1.593189,66,50.374772
82.318822,139,50.534136
20.746587,92,50.645227
39.330512,129,50.79581
-12.61878,62,50.864528
1.861613,79,51.199979
16.135208,82,51.294679
29.361393,119,51.433869
6.346787,74,51.518213
-3.474264,81,51.608558
12.266972,111,51.977446
68.716227,147,52.149964
8.587815,80,52.239454
57.070614,124,52.383918
11.965515,89,52.485357
26.999308,91,52.823714
68.32678,151,52.998628
18.309445,104,53.120835
47.875794,119,53.255732
82.249627,139,53.654605
28.002863,86,53.753869
16.889202,91,53.859206
199.65306,242,54.138834
4.349752,89,54.484168
32.137967,94,54.596422
51.237173,116,54.72911
20.448006,82,54.826886
39.416439,103,54.94189
51.737776,151,55.35686
14.567961,89,55.465276
73.664607,123,55.607013
146.955833,195,55.834059
63.443829,127,56.220681
3.207319,80,56.317864
5.058509,82,56.412567
70.433319,129,56.563418
32.722855,106,56.68573
1.236558,80,57.01829
12.949184,78,57.108615
37.38015,99,57.227172
39.94334,109,57.358779
-4.485558,87,57.457764
20.480558,87,57.801201
-6.671351,65,57.872213
24.545226,92,57.982979
49.113345,117,58.112164
17.825387,81,58.20807
136.352183,202,58.678594
32.879803,109,58.802066
4.370261,76,58.893215
41.073451,97,59.003645
46.273539,109,59.130503
41.352181,107,59.488401
65.783415,119,59.621883
-0.767373,84,59.721862
28.890023,101,64.892321
60.586848,127,65.039728
48.69215,113,65.416898
65.857423,124,65.558571
82.838849,136,65.718703
28.719579,99,65.837261
76.309365,133,66.225163
66.88721,131,66.377163
30.988978,96,66.488612
24.903982,93,66.595013
212.027066,257,67.136095
18.062375,91,67.241204
36.484437,128,67.39778
21.565877,96,67.509021
64.178324,124,67.895545
56.553497,117,68.032903
-0.201062,63,68.103057
20.960621,111,68.234086
60.993646,122,68.377649
40.084862,99,68.730258
28.266688,97,68.845918
79.16017,163,69.031986
29.393096,82,69.124892
21.373964,87,69.226703
85.449139,144,69.640529
138.443686,225,69.901355
-3.167139,72,69.981786
108.526294,207,70.465029
17.368456,97,70.579785
46.360608,101,70.69885
5.070512,81,70.791144
3.518333,90,70.897426
71.576245,133,71.288666
75.607163,122,71.435621
36.113226,92,71.54353
49.026692,124,71.685868
49.849826,112,72.057487
80.841242,134,72.220007
91.654647,165,72.412079
19.684973,94,72.51793
62.656098,116,72.8861
13.671922,102,73.007877
278.324555,331,73.517358
58.189281,155,73.949379
68.246776,121,74.088333
82.709243,148,74.257159
66.694958,114,74.391044
35.16733,99,74.746083
-0.399802,69,74.824856
8.196263,77,74.917026
75.964612,169,75.116294
171.935159,266,75.666898
142.771624,226,75.933737
115.817872,164,76.366086
26.665053,95,76.473702
22.743401,99,76.589954
84.969709,180,76.802532
2.279834,72,76.885422
34.710795,111,77.254151
55.631803,120,77.390949
105.150704,166,77.584401
24.902709,94,77.695658
32.932909,96,78.041129
5.633955,72,78.129191
93.434749,155,78.313887
32.128286,108,78.435704
108.178384,206,78.920677
46.706225,109,79.043249
88.944723,185,79.25933
116.451472,184,79.715102
46.761258,144,79.887645
117.752028,174,80.085485
80.620291,129,80.230632
204.556067,300,80.81755
10.379852,109,80.943429
16.597963,98,81.061277
58.171106,129,82.457268
106.75581,177,82.657272
63.613752,135,82.813266
26.328721,104,82.939358
12.169988,96,83.288669
121.016631,200,83.526197
174.165055,237,83.795191
28.784732,102,84.158555
-4.566033,91,84.264644
40.600853,128,84.416855
90.549712,157,84.601011
35.531225,103,84.961269
42.579612,134,85.11514
-11.823179,60,85.187619
57.709445,150,85.361713
39.306455,94,85.471587
57.356792,121,85.855403
24.633043,100,85.971318
72.342536,149,86.144501
59.176736,126,86.288514
116.507877,208,86.768731
83.632704,147,86.944023
89.737495,174,87.1439
306.961769,363,87.815284
85.2975,185,88.265749
43.806564,105,88.392119
81.405849,150,88.567467
2.268903,78,88.656304
109.973046,204,89.134193
63.144419,128,89.28029
28.0,128,89.432619
-2.718279,72,89.51609
174.549289,224,90.018242
6.289207,82,90.113347
64.960053,137,90.27347
93.529445,192,90.498788
40.532868,110,90.865561
42.055413,122,91.005491
43.369674,102,91.124445
52.685574,120,91.265505
53.293467,132,91.651347
43.434794,107,91.778762
131.734175,194,92.003484
53.839547,142,92.16788
189.595724,244,92.687214
25.757151,95,92.801149
215.023759,302,93.393721
113.980009,163,93.587185
103.981126,162,93.769653
43.191781,112,94.142122
125.68373,216,94.394546
42.035109,106,94.518582
106.20599,183,94.966913
44.85658,112,95.102464
47.896902,121,95.24
10.400431,93,95.350875
100.761516,159,95.777503
72.949774,123,95.923086
42.368521,102,96.038885
87.870426,131,96.19328
120.299805,164,96.621223
62.726776,152,96.80075
43.787265,113,96.931349
26.493464,94,97.044793
70.693016,135,97.4406
10.0,110,97.570798
63.714473,126,97.716032
145.132913,215,97.969248
54.56002,108,98.330783
57.032696,112,98.459772
40.256803,94,98.565012
99.645407,165,99.398836
181.968164,279,99.96617
45.385101,115,100.1016
19.886179,97,100.211772
156.995918,220,100.734304
68.361526,126,100.878607
46.334193,142,101.043247
56.713318,133,101.438993
55.949599,131,101.593993
125.851141,209,101.834301
93.617136,181,102.293072
149.291654,209,102.539541
80.712501,160,102.729567
64.87291,159,103.15365
79.085964,142,103.323877
78.484801,175,103.532708
109.974146,164,103.730908
83.536659,178,104.184684
27.130257,110,104.311024
-4.079621,69,104.39489
72.777577,148,104.568801
68.325929,128,104.962545
151.688589,231,105.268951
119.930457,169,105.732957
69.0,169,105.928527
13.509992,113,106.06099
187.884196,256,106.780693
122.276847,208,107.021847
76.063064,139,107.186414
84.1678,147,107.60326
23.01464,123,107.751299
101.287764,178,107.959114
149.203923,204,108.43998
169.000886,224,108.70495
66.297166,116,108.842611
67.848039,160,109.031526
110.014643,178,109.654648
8.948083,87,109.758927
41.445516,111,109.89188
24.713187,86,109.989685
21.085356,121,110.375574
108.201598,208,110.621296
3.386518,86,110.72987
22.704112,120,110.868796
44.218647,144,111.278254
44.991597,115,111.410569
73.723323,126,111.56228
75.371967,175,112.010242
204.999919,296,112.368533
207.926118,263,112.916619
13.096736,113,113.050068
18.790145,78,113.143196
380.245489,436,113.898914
32.104652,98,114.011563
36.537321,121,114.15589
38.326282,120,114.537682
98.984075,179,114.749751
10.0,110,114.883007
71.247327,149,115.052438
82.350237,165,115.483997
102.026787,153,115.663651
102.652509,159,115.853794
27.424201,100,115.973292
72.105959,143,116.989246
41.017352,141,117.154659
39.06017,139,117.320758
91.110864,149,117.733037
33.060235,133,117.892123
60.89369,141,118.053035
269.674715,323,118.672213
37.727622,111,118.8037
48.915224,147,118.977345
99.566662,196,119.452458
77.075973,177,119.663961
20.008617,120,119.805193
74.0,174,120.254369
157.960101,253,120.552393
55.223472,118,120.692382
48.335482,143,121.113918
283.731914,341,121.525936
328.943649,410,122.250846
31.702568,93,122.36376
43.008906,132,122.516978
79.414742,156,122.939609
26.076185,125,123.085716
52.618869,129,123.239611
46.968319,137,123.639386
57.151253,116,123.777837
98.645993,171,123.986523
212.131697,250,124.521854
67.736736,148,124.700021
86.096679,126,124.847869
4.031366,104,124.968377
100.030729,182,125.426586
49.360972,149,125.600535
-2.877577,95,125.717788
60.726742,115,125.852289
71.743347,171,126.299065
177.061517,232,126.575958
118.8892,190,127.039623
166.637038,228,127.312327
66.432641,111,127.442649
154.695372,193,127.91223
134.681916,225,128.180051
196.168311,247,128.706625
32.034151,132,128.865332
18.005787,118,129.005137
213.498104,269,129.730285
239.571931,280,130.061527
64.22078,164,130.255554
203.526541,257,130.805948
81.955296,147,130.98082
112.123957,212,131.467988
123.63443,192,131.695889
93.964425,161,131.889181
65.42475,128,132.281676
53.675545,153,132.462867
201.97138,277,132.784176
174.715024,266,133.338607
67.133298,167,134.270446
334.342004,402,134.992535
43.323264,119,135.133613
214.091684,305,135.73348
39.32323,139,135.897833
128.54932,226,136.408181
103.20029,161,136.592193
233.787342,331,137.225115
-19.0,81,137.323241
9.106883,80,137.41632
98.797044,142,137.588309
143.68705,222,138.089168
60.6144,160,138.271646
23.0,123,138.417629
114.898122,207,138.897243
181.102106,259,139.204336
158.532876,237,139.477029
250.863557,342,140.126434
17.573384,85,140.226164
94.922745,153,140.643357
62.783033,132,140.797233
19.278653,119,140.940935
83.058869,157,141.134748
8.0,108,141.503552
78.0,178,141.717547
55.001119,155,141.900127
70.97956,170,142.365065
56.87703,113,142.496024
46.898807,102,142.616374
60.77907,132,142.774312
89.588076,187,143.237879
43.06757,142,143.402851
138.376143,235,143.674927
111.021511,161,144.105302
16.716505,115,144.246405
208.529553,307,144.85238
190.323395,263,145.160855
-14.968623,85,145.262779
114.949672,194,145.723434
151.538096,203,145.961491
128.752681,217,146.219306
49.0,149,146.639023
52.209145,117,146.775145
67.744537,129,146.92716
61.981574,148,147.100118
29.565225,97,147.454899
41.058633,116,147.590115
62.650302,159,147.781993
141.730186,212,148.265395
4.520818,104,148.389334
17.0,117,148.534695
65.240462,123,148.681448
228.860315,321,149.300658
86.278038,157,149.486491
19.007954,119,149.620775
67.284722,127,150.013167
58.882055,149,150.195165
89.287561,157,150.377547
134.321634,199,150.852823
17.082029,117,151.483421
-5.97851,93,151.595373
25.14759,125,151.741264
137.755816,186,152.205372
12.904232,107,152.334342
220.324554,317,152.955789
90.249654,149,153.13299
120.92687,202,153.370379
23.009358,123,153.517312
56.67736,136,153.920194
112.498358,169,154.11658
134.692442,205,154.380422
44.761919,119,154.818938
-2.640903,69,154.914442
38.144484,138,155.102335
