timesteps,mean_reward,std_reward,best_reward_so_far
5000,74.9863306,3.654196489014328,74.9863306
10000,-364.209825,331.2612792687946,74.9863306
15000,-65.00606379999999,198.61845704070728,74.9863306
20000,48.39582779999999,9.107937704093883,74.9863306
25000,44.032242399999994,4.995181229886324,74.9863306
30000,-249.16836219999996,282.6654618393032,74.9863306
35000,-544.2587324,123.97595645216512,74.9863306
40000,-605.7609332,24.99696416973186,74.9863306
45000,-623.872993,4.413772363986573,74.9863306
50000,-625.7783492,9.642733271855441,74.9863306
55000,-619.7032478,7.229688223973974,74.9863306
60000,-643.5907993999999,11.854749121162683,74.9863306
65000,-630.329931,5.7314241144289895,74.9863306
70000,-528.8143784,167.5052322067573,74.9863306
75000,-655.8722382,9.799495427787472,74.9863306
80000,-227.62648719999999,257.9754395930197,74.9863306
85000,-113.982334,145.22366663777356,74.9863306
90000,-609.398081,4.587845432204924,74.9863306
95000,-410.45199560000003,286.91821280111316,74.9863306
100000,-556.6902164,169.98585572041398,74.9863306
105000,-446.20510640000003,266.05859788249495,74.9863306
110000,43.1442898,1.0363255874427486,74.9863306
115000,65.390644,0.43388765933084616,74.9863306
120000,64.603026,0.9945420837848944,74.9863306
125000,46.8625758,8.726434274909685,74.9863306
130000,-74.13326,125.427954566876,74.9863306
135000,-6.187198400000001,5.034169955655792,74.9863306
140000,53.0737032,4.354657816832703,74.9863306
145000,38.6852292,21.86122562072395,74.9863306
150000,-194.61085700000004,144.97476831328484,74.9863306
155000,41.579232000000005,18.929412130768405,74.9863306
160000,-211.71432299999998,172.63177481795597,74.9863306
165000,-68.6681806,78.05155836287217,74.9863306
170000,-211.57391619999999,302.9629207082155,74.9863306
175000,45.030875200000004,2.5594976204522175,74.9863306
180000,45.2557816,2.019349451898864,74.9863306
185000,28.0356022,36.25180749479359,74.9863306
190000,37.2918016,8.772227550452499,74.9863306
195000,45.8080006,9.48776214164073,74.9863306
200000,42.2706518,1.9259126104005244,74.9863306
205000,53.45993980000001,28.806092069363032,74.9863306
210000,-40.8367842,182.18428571663392,74.9863306
215000,67.6081912,1.0246753177180365,74.9863306
220000,41.2110956,30.918200965679684,74.9863306
225000,-63.0235842,154.75961918749258,74.9863306
230000,68.801551,0.7929348181458505,74.9863306
235000,66.634604,10.746193162038098,74.9863306
240000,74.85949339999999,3.020409818911903,74.9863306
245000,46.397389,38.01646479914021,74.9863306
250000,59.012268399999996,30.83706027977272,74.9863306
255000,38.2396768,25.26651355360456,74.9863306
260000,50.719018999999996,2.111284087009421,74.9863306
265000,17.8442682,54.22629041088892,74.9863306
270000,11.104161,29.97482044310337,74.9863306
275000,42.03778,26.676532664343423,74.9863306
280000,52.1224014,5.001973511052157,74.9863306
285000,58.875909,10.060547197229406,74.9863306
290000,-2.487207999999998,75.87959215581009,74.9863306
295000,40.936179200000005,29.377669271562095,74.9863306
300000,-12.576980600000004,100.54386493678109,74.9863306
305000,59.6832804,11.709340787778288,74.9863306
310000,58.3086234,27.992097203769998,74.9863306
315000,54.55430679999999,30.203397052657593,74.9863306
320000,33.2478498,34.139345626264756,74.9863306
325000,48.925667399999995,26.842485579861233,74.9863306
330000,51.86151540000001,15.765608889708174,74.9863306
335000,70.76083200000001,5.428924786295313,74.9863306
340000,50.3040472,29.972106964295836,74.9863306
345000,67.20640180000001,2.972599480047751,74.9863306
350000,44.545377800000004,28.183612918321572,74.9863306
355000,66.5116942,4.735858537017822,74.9863306
360000,71.4159484,3.6135814358525007,74.9863306
365000,64.7345282,8.878391776990771,74.9863306
370000,49.8293126,42.09780696283087,74.9863306
375000,62.492869199999994,7.478766485964526,74.9863306
380000,67.13591260000001,11.84752168180275,74.9863306
385000,83.6278638,14.367568297846137,83.6278638
390000,77.8717738,25.90146041294859,83.6278638
395000,57.46474479999999,25.275372939606306,83.6278638
400000,48.946196,17.687423289146103,83.6278638
405000,65.6274748,21.686814632626668,83.6278638
410000,55.983855600000005,23.861671383015278,83.6278638
415000,62.724737600000005,2.44460612895514,83.6278638
420000,75.58107379999998,8.075020916664633,83.6278638
425000,47.8340246,25.97891699895638,83.6278638
430000,68.620215,11.357277725837404,83.6278638
435000,67.5901922,6.6015015893704465,83.6278638
440000,60.5609198,5.367937370263494,83.6278638
445000,71.45038919999999,10.60411020388033,83.6278638
450000,47.228272600000004,32.08079055801424,83.6278638
455000,66.0046692,12.46975683812207,83.6278638
460000,76.68768600000001,10.20155764425594,83.6278638
465000,67.5720312,4.379739489853817,83.6278638
470000,73.1267552,10.878084659588515,83.6278638
475000,73.8108066,7.079181599054471,83.6278638
480000,87.03939640000002,4.3317660943952445,87.03939640000002
485000,90.211867,5.322070560713489,90.211867
490000,76.7475584,6.584580697184161,90.211867
495000,81.0243482,6.859706504340498,90.211867
500000,80.6152462,1.987062789828384,90.211867
505000,74.495987,7.46032501695555,90.211867
510000,78.3070218,1.941121477950147,90.211867
515000,77.811332,6.55655894333822,90.211867
520000,74.400866,4.237375420450493,90.211867
525000,71.2999294,7.598764522894932,90.211867
530000,74.7790776,5.31156650977064,90.211867
535000,76.7316304,6.137292695615342,90.211867
540000,80.8475218,4.555850693636144,90.211867
545000,81.5310048,3.286095898651186,90.211867
550000,87.89286919999999,8.962075975127425,90.211867
555000,77.45541419999999,7.3319852567787525,90.211867
560000,78.870506,2.9214089164578785,90.211867
565000,82.8247838,4.845569590673173,90.211867
570000,78.3109082,16.240383561335594,90.211867
575000,86.3330238,4.790320148557313,90.211867
580000,82.3418452,6.6186490019281825,90.211867
585000,89.3897446,9.214621939116215,90.211867
590000,88.05647300000001,7.217471726174838,90.211867
595000,89.5763838,8.881195985292914,90.211867
600000,90.8909206,7.466958855599097,90.8909206
605000,91.0634704,5.8275174865860855,91.0634704
610000,87.44858260000001,4.129506715875086,91.0634704
615000,47.03921319999999,71.29467001361222,91.0634704
620000,87.75318480000001,15.051631638663691,91.0634704
625000,98.6839244,9.37980349418124,98.6839244
630000,88.52836020000001,24.447110396299408,98.6839244
635000,98.09489599999999,8.80093860920375,98.6839244
640000,95.1779398,15.789016410563585,98.6839244
645000,98.5712358,16.57237854176101,98.6839244
650000,89.69704020000002,7.804463272377167,98.6839244
655000,94.74317260000001,10.51025932730917,98.6839244
660000,90.6771612,11.894218260343541,98.6839244
665000,96.0467246,11.286783064834422,98.6839244
670000,91.5410154,6.0886041535172115,98.6839244
675000,86.706565,5.848649171843256,98.6839244
680000,106.59291700000001,10.575372481246323,106.59291700000001
685000,100.197259,7.810969134919686,106.59291700000001
690000,99.00604840000001,18.11303906090943,106.59291700000001
695000,107.3669954,12.925845116981629,107.3669954
700000,106.44802139999999,15.068437507934465,107.3669954
705000,113.60827239999999,16.026319378929053,113.60827239999999
710000,106.66993519999998,8.464005882036975,113.60827239999999
715000,102.08381080000001,25.605557345829414,113.60827239999999
720000,98.48867340000001,10.291752075641204,113.60827239999999
725000,94.83093579999999,24.006349484205124,113.60827239999999
730000,114.1691032,8.926078767688606,114.1691032
735000,107.3416534,14.386913302365125,114.1691032
740000,108.65434680000001,15.787124328172949,114.1691032
745000,98.4902878,29.742325327016623,114.1691032
750000,99.90008540000001,19.35551395147461,114.1691032
755000,66.5255592,31.681009602631583,114.1691032
760000,82.33526839999999,35.23583017344805,114.1691032
765000,85.773376,35.92351293810337,114.1691032
770000,112.16151540000001,15.216031341558082,114.1691032
775000,117.177808,19.936059313389045,117.177808
780000,100.36479940000001,33.483056650871845,117.177808
785000,110.943605,15.910782633787186,117.177808
790000,124.70508620000001,6.072719941096068,124.70508620000001
795000,126.18224519999998,15.848478079146695,126.18224519999998
800000,120.4461002,15.276870032660083,126.18224519999998
805000,105.24964680000001,23.2361535782917,126.18224519999998
810000,120.53283900000001,26.915802497721845,126.18224519999998
815000,98.5145838,26.73753177259432,126.18224519999998
820000,74.6215358,35.561780947498164,126.18224519999998
825000,128.564852,11.877794176434143,128.564852
830000,125.2395522,15.966302149329282,128.564852
835000,121.08569140000002,28.774119832919002,128.564852
840000,118.7576078,17.58181719813937,128.564852
845000,110.6970292,24.255769283247883,128.564852
850000,127.2665506,12.351477000101708,128.564852
855000,120.61760060000002,15.478404215782923,128.564852
860000,111.70469419999999,35.16851862944431,128.564852
865000,117.910293,16.342387391940893,128.564852
870000,94.8412848,15.569942170428757,128.564852
875000,121.4990754,5.660745306156908,128.564852
880000,119.98940499999999,18.55874367508905,128.564852
885000,127.92649259999999,9.220588459036414,128.564852
890000,128.71185020000001,12.340841613314995,128.71185020000001
895000,128.543066,7.564396586728086,128.71185020000001
900000,111.02553460000001,11.606943859077472,128.71185020000001
905000,112.9942744,28.4060495250483,128.71185020000001
910000,121.4943646,20.061043486685083,128.71185020000001
915000,142.09386239999998,5.534561611629654,142.09386239999998
920000,139.2019222,21.810638381320747,142.09386239999998
925000,123.6934532,20.547860973220455,142.09386239999998
930000,131.257032,13.738811503625252,142.09386239999998
935000,148.5619658,30.400974404055088,148.5619658
940000,129.48670380000002,16.114136352182342,148.5619658
945000,117.0263088,21.38659023121174,148.5619658
950000,126.77180819999998,14.512174056670412,148.5619658
955000,118.8219188,9.470668028592518,148.5619658
960000,126.92755059999999,12.482783708142874,148.5619658
965000,127.005211,16.293601457874896,148.5619658
970000,119.680553,16.13440249769416,148.5619658
975000,130.8775678,1.9594172719048342,148.5619658
980000,128.68529840000002,13.55346161276672,148.5619658
985000,138.5131934,11.545586276713909,148.5619658
990000,118.067599,11.088674026586169,148.5619658
995000,131.3769988,5.439695909263359,148.5619658
1000000,154.3166176,20.5520906379423,154.3166176
