#{"t_start": 1783987473.5198545, "env_id": "Atom-v1"}
r,l,t
36.093951,104,0.668936
33.709203,98,0.778533
15.276492,92,0.877933
29.430627,99,0.987348
19.970161,101,1.095368
1.958016,73,1.175793
74.915975,139,1.327706
44.436441,116,1.456484
10.31402,78,1.536622
44.234007,102,1.654232
0.39123,71,2.087308
27.014783,83,2.175079
9.830904,92,2.275379
39.756932,120,2.400383
67.317013,129,2.543207
51.26577,117,2.6727
32.224876,96,2.775079
7.607296,80,2.860249
32.169575,111,2.979038
159.613879,224,3.576316
148.085115,208,3.799102
-3.555048,76,3.877947
44.214224,115,4.003584
111.608551,191,4.210841
42.870206,108,4.322923
27.384597,99,4.43421
64.34978,135,4.581362
41.997698,123,5.070821
31.325727,108,5.181657
14.143601,78,5.271732
82.497102,145,5.429888
59.586553,112,5.553394
36.629944,110,5.675516
37.5512,109,5.790774
53.608928,126,5.93221
79.561224,132,6.430865
12.373039,78,6.51629
36.423393,94,6.614513
12.208479,81,6.708118
57.564774,124,6.837955
28.369856,97,6.944896
-7.5525,61,7.008669
23.843333,85,7.099765
20.690936,94,7.200397
31.613906,104,7.308865
30.576042,93,7.409128
42.982944,101,7.510931
8.335837,86,7.967807
37.598075,110,8.085507
37.900911,105,8.199746
60.792807,119,8.323522
28.930357,90,8.425353
21.30072,82,8.510429
60.811409,139,8.662419
48.397286,111,8.778809
35.905044,90,8.876664
-8.426112,65,8.943051
99.161342,156,9.46843
18.597013,87,9.557972
13.067353,79,9.644036
18.154587,91,9.740936
14.58625,75,9.819772
26.406681,103,9.931452
13.07367,74,10.006397
11.474001,104,10.119933
40.240201,102,10.226413
33.709349,97,10.331965
24.039205,89,10.423119
25.449345,90,10.872953
29.551875,91,10.97378
35.385329,103,11.083836
78.884868,151,11.251229
29.157681,89,11.344388
9.614241,94,11.441301
140.022247,213,11.668939
11.703991,91,11.766816
19.606299,101,11.874518
54.410712,123,12.359564
25.964322,88,12.456275
31.565716,94,12.555604
27.424099,95,12.662541
103.752395,174,12.849863
53.523856,139,12.99477
21.431327,85,13.09034
25.961836,113,13.205392
26.033361,82,13.297117
13.137589,84,13.742515
68.96335,124,13.883084
24.426285,92,13.981595
56.167039,130,14.1211
52.828409,118,14.240416
83.087251,153,14.40723
39.17268,119,19.123026
56.866035,128,19.263457
30.03684,92,19.358294
9.146657,76,19.801424
37.273993,95,19.905673
75.34014,167,20.088225
73.815098,163,20.262935
34.917141,97,20.362028
14.9306,76,20.442776
163.277784,228,20.694129
91.328641,144,21.20176
51.634667,114,21.327395
55.414701,144,21.479357
41.726513,106,21.595252
11.151576,88,21.686622
39.077214,102,21.79969
9.370614,84,21.887145
122.375264,181,22.080914
16.5661,81,22.168236
21.744866,105,22.281217
94.775056,171,22.823084
181.302728,222,23.059481
49.155393,115,23.177113
89.160891,188,23.37715
35.517675,93,23.482685
21.75362,101,23.586197
45.329602,108,23.709145
6.505302,70,24.13937
63.098368,124,24.271549
52.862177,103,24.381312
71.223258,133,24.523942
95.106152,180,24.717737
9.670789,92,24.817497
198.147645,272,25.11104
32.147603,95,25.574289
-1.707741,70,25.647541
-14.993487,61,25.71085
134.770069,201,25.933292
150.126655,196,26.145896
39.241529,91,26.244688
3.282537,71,26.318191
7.4382,81,26.40162
10.466157,85,26.498797
74.450772,145,26.657696
89.655747,164,27.190329
5.323837,87,27.286717
89.648944,149,27.441267
5.643358,81,27.530544
21.024896,108,27.643503
58.67547,130,27.788008
89.772542,173,27.976176
11.41728,78,28.056612
75.66297,138,28.564897
18.164847,89,28.659224
1.462205,66,28.728848
108.452708,162,28.90544
50.575584,114,29.030679
26.733873,98,29.134812
21.825694,83,29.223258
27.816757,123,29.353022
37.611021,107,29.472319
67.482582,134,29.976825
104.58537,177,30.166725
37.97084,103,30.281358
37.571979,106,30.390605
60.277782,128,30.527127
185.297236,252,30.799052
126.563391,201,31.017926
93.347182,167,31.556222
99.794923,166,31.734093
-0.353928,69,31.808619
78.541019,177,32.004357
9.907915,83,32.089657
85.192008,172,32.272696
128.325562,193,32.47876
4.063972,81,32.92082
23.719245,90,33.017175
17.0,117,33.140863
125.92234,222,33.379558
60.48992,160,36.892083
6.666862,86,36.994526
169.256074,262,37.273098
55.479512,142,37.778922
156.05963,223,38.027157
32.454859,110,38.144805
71.004455,141,38.295309
44.994626,110,38.408565
101.625352,172,38.595817
-5.276615,76,38.68198
88.171554,155,39.206751
52.740124,149,39.367688
24.93416,95,39.467818
37.513169,100,39.579754
34.956244,101,39.690764
55.037091,111,39.807369
61.71237,121,39.937469
64.239163,140,40.084698
181.759174,250,40.7076
41.917616,118,40.842895
104.17247,173,41.029146
188.413565,259,41.309451
29.325051,111,41.429565
138.856437,204,41.645651
53.775323,124,42.135561
179.132507,248,42.39978
160.536792,216,42.640766
111.21202,168,42.823082
165.87885,225,43.071351
42.776382,109,43.543038
33.523829,103,43.650405
158.96703,224,43.895991
79.380138,136,44.040344
171.905418,236,44.300236
243.704294,319,45.006594
79.116645,136,45.150161
20.864588,115,45.273871
56.832411,156,45.444803
50.792308,148,45.602467
198.563253,274,45.897325
56.685776,128,46.051105
35.763089,95,46.509861
75.984807,138,46.662527
23.592097,109,46.776129
88.468995,188,46.984518
74.386206,160,47.160483
37.03021,103,47.271777
26.61928,95,47.370121
104.737882,193,47.579008
71.722247,161,48.112161
13.046748,113,48.234603
141.320727,236,48.486953
18.336748,94,48.588045
51.502367,120,48.713497
84.803255,144,48.872023
113.993503,185,49.431746
63.971682,132,49.576268
34.127483,134,49.719692
115.539857,169,49.90351
33.297159,133,50.049146
15.0,115,50.181098
40.265323,127,50.318883
0.03314,100,50.42812
167.837621,221,51.014401
224.059838,263,51.913518
19.585772,119,52.0416
104.957067,204,52.265244
232.428446,324,52.979357
222.964529,289,53.296023
114.008368,196,53.50673
152.019131,208,53.729294
27.90324,100,53.840848
94.246406,181,54.033532
147.993695,201,54.619363
132.897561,231,54.872448
0.37957,100,54.979773
140.161181,182,55.176849
153.553503,204,55.396183
198.917993,253,56.028928
8.0,108,56.150428
29.401766,103,56.258113
96.815244,192,56.464312
53.124069,152,56.629517
63.483743,141,56.782067
-14.0,86,56.873987
40.023174,114,56.998918
30.334207,122,57.487515
167.357321,256,57.768391
27.392571,93,57.868394
47.256469,126,58.006492
113.451782,183,58.201601
189.110409,286,58.867882
168.954804,238,59.122293
244.897647,329,59.484147
120.396763,209,59.714333
73.594747,173,59.904083
28.0,128,60.397115
80.59488,180,60.587986
174.319254,231,60.83712
227.622749,319,61.182669
82.288829,161,61.352289
39.013325,139,61.859908
9.005339,109,61.972043
26.0,126,62.11156
13.0,113,62.231383
144.528281,207,62.457662
14.029916,114,62.579707
102.144569,197,62.794538
-2.627011,97,63.25542
33.371622,100,63.368022
89.457145,189,63.568809
156.854368,256,63.8431
15.088396,89,63.940206
154.462539,211,64.167036
49.115183,149,64.327184
44.101229,144,64.846002
70.665433,170,65.028059
156.436322,249,65.295394
77.601927,168,65.479424
26.0,126,65.621072
7.056048,107,65.736219
40.077073,140,66.762814
-3.0,97,66.87025
52.040643,152,67.035918
22.0,122,67.170672
27.0,127,67.304751
52.567648,150,67.469699
111.254859,211,67.69799
50.900763,138,68.209325
24.179895,124,68.342707
21.002763,121,68.477775
87.012233,187,68.681729
109.321926,179,68.877156
92.472634,191,69.080422
19.090092,119,69.206141
6.0,106,69.692214
32.095285,132,69.835909
194.133889,282,70.144054
22.141556,122,70.274535
138.660321,237,70.537187
152.888242,227,71.138449
0.016454,100,71.24741
59.001637,159,71.419231
239.427381,334,71.777197
7.045329,107,71.893162
69.383028,167,72.074535
51.0,151,72.592415
57.188128,157,72.767892
81.068503,179,72.98563
76.158387,176,73.216652
10.0,110,73.363373
195.713634,269,73.713293
297.543405,393,74.502627
12.0,112,74.623688
47.020028,147,74.785413
117.365978,214,75.020322
82.956959,182,75.217954
-1.0,99,75.699661
31.0,131,75.844321
182.514163,272,76.145061
104.141433,146,76.307089
33.095756,133,76.460726
3.0,103,76.5693
79.766864,144,76.730665
64.038296,164,77.263764
75.874465,137,77.416537
70.153613,170,77.605773
111.02973,211,77.840022
132.607528,190,78.044449
205.095949,293,78.720943
74.085476,141,78.880475
49.739923,149,79.044458
35.210198,134,79.189958
103.816024,198,79.408188
54.0,154,79.57729
39.006253,139,79.728033
37.384238,136,80.240345
148.431121,246,80.506335
116.431186,216,80.74019
71.271153,137,80.894284
19.375552,118,81.021775
104.893527,202,81.736532
56.825352,155,82.261039
32.301458,104,82.377444
139.199463,214,82.615869
123.796,214,82.849247
55.0,155,83.021938
-2.0,98,83.127259
84.725014,184,83.688462
136.883745,187,83.892969
65.298193,161,84.072806
35.194534,133,84.222099
64.373455,164,84.401033
135.183729,230,84.649148
128.495543,222,85.253956
95.885403,158,85.425145
31.008023,131,85.567206
126.226986,226,85.812669
46.741451,107,85.931207
20.277817,120,86.056271
48.813198,146,86.577332
368.67064,451,87.069516
85.488,183,87.268207
97.020264,162,87.446049
166.409105,266,88.096336
36.007209,136,88.245007
77.973992,164,88.42228
30.0,130,88.56686
78.227528,139,88.71992
186.658358,282,89.028714
80.043535,179,89.581608
141.985208,229,89.831146
359.678901,435,90.305043
26.70225,103,90.423461
191.952227,277,91.08493
37.0,137,91.237371
322.624786,353,91.617454
341.697015,417,92.072727
51.0,151,92.593096
114.631504,203,92.813563
37.497298,132,92.961008
97.198984,195,93.174824
87.830226,153,93.339819
169.64813,225,93.581472
124.063106,194,94.151779
150.095146,235,94.410523
248.15158,323,94.76527
36.555405,134,94.912044
255.421028,312,95.614426
34.725141,122,95.749348
72.398067,151,95.914767
79.397744,167,100.763215
58.753532,122,101.058686
156.595227,219,101.295238
60.993842,135,101.797843
132.499325,190,102.00319
197.006739,271,102.299246
95.117662,189,102.504062
26.519263,110,102.616776
56.832282,115,102.745521
68.438486,168,103.284418
76.985345,143,103.439673
36.930136,125,103.575992
82.918019,182,103.777339
201.894348,290,104.0862
71.530876,134,104.22833
89.736785,188,104.788854
127.345403,198,105.001769
118.011509,218,105.24051
266.802018,300,105.570963
110.01408,205,106.157394
105.285416,167,106.336962
141.03808,196,106.548499
26.361443,126,106.683772
162.999246,220,106.933158
11.920848,95,107.042766
93.006341,193,107.253546
139.510218,239,107.874978
91.846334,180,108.069951
21.0,121,108.198102
201.371538,297,108.515
102.967832,170,108.697691
176.635032,257,109.332253
97.685464,195,109.543655
68.696652,157,109.713107
444.785921,510,110.624302
23.871447,89,110.714888
107.199611,177,110.914656
72.547398,172,111.103104
186.590774,283,111.414034
312.885735,391,112.191629
34.214916,134,112.338765
71.882408,118,112.465435
297.145199,380,112.880101
62.0,162,113.052025
90.031555,153,113.580599
73.525647,173,113.772259
66.26212,139,113.923911
1.0,101,114.029613
63.91611,139,114.181501
110.938726,194,114.392495
131.817339,229,115.002696
21.307894,121,115.130473
141.895391,209,115.356741
2.0,102,120.05855
243.089572,303,120.392473
129.248067,197,120.610464
253.514914,312,121.303454
312.042525,359,121.695465
258.601367,298,122.021095
151.507812,247,122.652417
201.097177,246,123.071653
150.691681,242,123.328738
386.868456,427,124.211107
336.122736,378,124.617442
107.504655,187,124.823028
107.978151,190,125.030576
62.0,162,125.206717
123.040838,222,125.836902
154.598407,225,126.086093
318.548582,376,126.496977
310.476657,377,127.264568
302.981321,390,127.684475
290.516738,369,128.081709
338.45422,390,128.858199
163.257334,260,129.135031
144.335734,244,129.392074
94.462296,153,129.556948
125.156,221,130.154679
5.0,105,130.268344
33.42858,118,130.395348
75.028481,174,130.586407
100.652468,195,130.801561
2.355662,79,130.887104
148.528521,247,131.153907
133.323638,232,131.761993
352.597973,446,132.250876
119.537406,210,132.476043
395.686378,438,133.451574
439.200152,524,134.029542
385.312614,439,139.763637
125.022918,199,140.048649
118.475275,217,140.290873
89.10865,185,140.491915
342.213975,419,141.30335
126.78674,176,141.498047
96.347098,165,141.677013
111.258758,164,141.857169
142.836353,192,142.06632
116.464104,173,142.613665
261.816796,325,142.959274
236.701105,330,143.323628
123.243619,207,143.542473
182.840791,261,144.183547
446.874751,528,144.752449
182.650428,250,145.02378
112.24365,212,145.606948
11.0,111,145.723379
236.855457,308,146.054531
