#{"t_start": 1789385123.577125, "env_id": "Atom-v1"}
r,l,t
73.111673,98,47.082983
94.865038,99,47.148553
95.349518,100,47.215319
87.378815,105,47.380825
84.588763,111,47.454973
87.14682,104,47.524352
69.843807,95,47.587446
97.276376,98,47.651999
88.723526,98,47.81217
95.313688,98,47.877208
106.730205,110,47.949952
84.713921,100,48.015984
85.021301,97,48.079782
96.317767,96,48.145153
113.53432,98,48.306756
73.090373,103,48.375024
87.400048,101,48.442346
75.36205,104,48.510637
95.306111,104,48.579605
71.083285,87,48.734709
76.073566,102,48.802348
75.058789,88,48.860532
99.91518,100,48.926624
91.072342,102,48.994609
88.666175,100,49.156452
89.438085,92,49.217334
101.034984,101,49.284287
81.41463,97,49.34791
93.273422,92,49.408418
90.16244,98,49.569027
88.711696,95,49.632019
93.52513,108,49.703675
103.860419,106,49.773681
81.95979,93,49.835124
94.633675,94,49.993059
59.437192,96,50.058965
89.368872,90,50.11868
40.139567,94,50.18099
95.029711,114,50.255922
101.485702,104,50.324557
87.81833,100,50.493996
88.31603,91,50.553866
74.248657,98,50.618656
87.627449,103,50.686938
95.643492,100,50.753057
93.889821,101,51.044221
75.359283,93,51.106413
81.377112,88,51.164543
93.611931,103,51.233606
97.693318,93,51.295816
79.682727,91,51.579671
84.52518,95,51.64288
71.609607,99,51.708707
89.998844,90,51.768771
87.94015,90,51.828192
85.995804,95,51.891294
78.581009,92,52.047184
104.016837,90,52.106631
110.607656,98,52.171814
101.100144,98,52.23632
93.883023,102,52.303728
69.586609,106,52.468983
70.28707,102,52.537113
97.62909,97,52.601633
99.58188,101,52.668329
81.701667,97,52.732137
89.107627,95,52.994312
91.828162,101,53.060713
87.218992,97,53.125154
94.244075,93,53.187001
78.415113,91,53.246961
76.19793,97,53.406245
85.756554,98,53.470788
105.658367,116,53.547458
96.970721,115,53.623801
94.597434,97,53.688271
94.894906,113,53.858727
88.111087,101,53.925846
83.603278,88,53.984194
111.555778,98,54.049195
88.639775,95,54.112479
95.171033,98,54.272731
103.525642,105,54.342544
82.790572,102,54.409387
123.75221,115,54.485395
107.153689,95,54.548229
81.281492,94,54.707467
103.21555,100,54.774109
104.542196,97,54.838392
71.730151,83,54.893415
78.395262,94,54.955894
76.821608,100,55.02335
81.985425,87,55.309892
96.84958,90,55.36936
107.471542,105,55.439013
111.911344,90,55.498501
81.846084,93,55.560384
118.075878,92,55.838336
114.836685,96,55.901925
99.362964,91,55.961926
93.909626,93,56.023095
108.862725,91,56.084068
93.42988,101,56.150682
110.160739,94,56.412265
101.772842,106,56.482645
85.588225,95,56.546045
94.031231,101,56.613203
106.050491,96,56.677298
90.389934,112,56.97578
76.261259,95,57.038902
104.141113,95,57.101688
77.865286,95,57.164752
89.385812,98,57.229854
100.610777,97,57.517432
86.266227,94,57.579352
99.080014,105,57.648805
83.401162,93,57.70998
89.361506,113,57.784878
104.948937,105,58.056719
112.856897,96,58.120795
86.683799,92,58.182228
106.705896,116,58.259616
92.783322,99,58.325361
110.304982,93,58.61082
84.082488,98,58.675672
94.420776,101,58.742967
94.200703,97,58.807673
103.823868,100,58.873678
105.175753,108,59.047479
96.976276,87,59.105705
85.327874,94,59.168142
96.05252,99,59.234706
109.494146,100,59.300788
88.243179,103,59.368895
110.030564,95,59.528917
90.753839,103,59.596569
115.58646,96,59.660414
101.142663,100,59.727266
53.924877,83,59.782214
101.316188,101,59.945246
112.687591,102,60.014706
115.624767,96,60.078885
98.050879,87,60.137299
99.969426,100,60.203848
102.316445,97,60.365512
107.964296,93,60.426941
95.856965,93,60.488629
107.364332,93,60.550526
112.352582,94,60.613582
109.99384,111,60.690049
93.336912,91,60.847543
100.960416,86,60.904549
92.890867,95,60.967172
94.518427,90,61.026804
102.568178,99,61.092457
110.835736,101,61.256704
102.152794,95,61.319585
123.093814,98,61.384209
120.952884,92,61.445427
100.488784,98,61.510047
109.73569,96,61.669162
107.219635,94,61.732117
112.351732,103,61.800029
106.295749,95,61.862967
94.03443,106,61.932653
121.152591,98,61.998093
106.471437,93,62.15563
98.405867,88,62.213806
104.019154,107,62.284226
99.892102,93,62.345443
93.586656,97,62.408913
96.341933,93,62.566808
107.520107,93,62.628302
89.649895,99,62.694123
102.064731,87,62.751651
69.305663,88,62.809705
83.447048,106,62.975682
123.990606,94,63.037946
94.710734,94,63.101135
104.674409,107,63.171658
96.417997,90,63.231459
119.258381,98,63.295996
94.280648,105,63.461801
121.092205,99,63.526991
101.543836,94,63.588833
90.81064,91,63.648767
104.740345,97,63.712314
98.960414,96,63.872044
101.761063,89,63.931197
116.35071,108,64.003079
100.384544,102,64.070294
109.687766,96,64.133526
116.717499,89,64.292035
109.296785,96,64.355385
89.409511,93,64.417076
135.674913,109,64.488433
107.507557,94,64.550141
92.343323,94,64.611466
91.619341,88,64.766142
112.883008,101,64.832716
112.704794,100,64.898769
100.553247,90,64.958168
86.6348,94,65.021061
115.626094,99,65.18446
115.872732,97,65.248194
105.356019,92,65.308918
135.716961,100,65.374394
84.472991,98,65.439246
119.23674,103,65.60395
134.825025,114,65.679621
116.383129,101,65.746243
100.156249,99,65.811772
112.339893,97,65.875882
107.145508,91,66.032971
93.163658,97,66.098228
121.430722,97,66.162325
123.422168,98,66.227101
94.006161,104,66.295582
106.275486,98,66.462253
83.616479,108,66.534701
102.192639,100,66.600539
119.072956,105,66.670714
95.554186,110,66.74361
124.663414,92,66.900182
96.81279,95,66.963783
122.762355,99,67.029616
121.606421,91,67.08956
