#{"t_start": 1787681368.9287257, "env_id": "Atom-v1"}
r,l,t
-178.935459,110,80.851336
-74.81569,120,81.045563
-52.303876,113,81.531184
-57.681692,113,81.717196
-39.522526,106,81.891291
-18.402703,207,82.22757
-159.894459,84,82.669532
-3.203685,219,83.028157
-22.351851,162,83.293733
-58.803505,107,83.778413
-26.474836,124,83.982721
-68.260115,86,84.124446
-52.120347,194,84.441892
-31.827114,119,84.940148
-141.355553,112,85.122245
-89.403837,140,85.349224
-60.666108,93,85.500568
-27.811676,147,86.048367
-56.661728,195,86.365167
-42.305429,125,86.568128
-94.414505,166,86.841436
-48.936882,98,87.306604
-47.741772,95,87.461623
-162.023398,220,87.81847
-65.149683,111,88.299944
16.809954,303,88.801906
-152.48801,100,88.963295
-28.78931,108,89.142205
-113.645352,119,89.645836
-104.464708,149,89.889726
29.145,172,90.17044
-81.79228,118,90.665658
-87.805748,135,90.890432
-152.888864,221,91.258626
-24.471551,93,91.419116
-24.064835,133,91.942687
-10.81304,159,92.20653
-34.946623,124,92.410961
-62.411651,95,92.565415
-100.95436,92,93.049803
-26.086754,113,93.228058
-34.252011,96,93.381109
2.809572,226,93.776478
-65.060332,192,94.390104
-47.778149,117,94.58084
-126.433472,266,95.316131
-59.879178,115,95.502852
-40.912049,97,95.659107
-34.040466,98,95.815811
-71.582079,101,95.977219
-40.586726,121,96.472375
-34.550792,229,96.850101
-31.650756,143,97.07761
-95.924694,91,97.521697
-55.567907,85,97.659478
-70.723265,98,97.81968
-113.260074,180,98.109818
-35.270285,111,98.286479
-77.987146,130,98.806548
-17.844627,164,99.071203
-66.986847,91,99.216494
-103.980727,171,99.796377
-53.873223,115,99.98016
-57.000384,87,100.120132
-25.092645,98,100.278745
-10.380801,136,100.498246
-25.319219,201,101.476302
8.43801,127,101.681927
-13.140841,137,101.904677
-80.710631,118,102.393629
-175.984649,190,102.701157
-24.29821,107,102.874628
-43.732545,110,103.051416
-210.816011,124,103.533732
-18.910687,128,103.739551
-42.872011,117,103.930111
-63.02056,115,104.124035
-80.173409,107,104.579842
-38.590494,178,104.870996
-19.460584,129,105.080891
-0.279051,163,105.345297
-33.674765,107,105.805706
-99.406616,129,106.017045
-19.786726,156,106.267722
-48.470333,140,106.493027
-35.407911,121,106.992387
-61.674802,141,107.222848
-28.836122,93,107.373489
-25.407808,124,107.574134
-42.188376,120,108.069156
-32.130855,124,108.268315
-175.970635,117,108.463989
-3.171942,115,108.647249
-17.775485,124,109.158904
-19.152925,128,109.365208
-33.140875,127,109.578941
-42.654239,134,109.794075
-60.687584,96,110.251278
-185.518542,106,110.421757
-43.226417,87,110.563267
-47.649611,176,110.847601
-49.773397,101,111.011421
-25.975755,113,111.50412
-30.484486,114,111.686743
-34.535259,165,111.955968
-42.733572,126,112.16235
-39.722619,105,112.630398
-164.599377,103,112.797175
-9.5764,171,113.079586
-44.689007,89,113.222169
-33.625712,119,113.742708
-57.572783,149,113.981832
-36.679539,98,114.138686
-26.653212,190,114.447593
-16.145671,143,114.988569
-38.621098,150,115.235176
-15.166902,139,115.460601
-37.049042,144,116.003352
-50.401464,78,116.132439
-87.47808,111,116.311604
-72.048693,118,116.502544
-63.815231,91,116.665433
-21.392783,127,117.204816
-82.336517,102,117.37436
-92.761736,99,117.538468
-202.666566,136,117.778823
-38.603062,88,117.929971
-3.888774,104,118.405383
-0.025905,161,118.674313
-50.815399,134,118.900217
-94.945881,99,119.063862
-54.03827,138,119.599684
-24.093233,108,119.777016
-35.461784,115,119.964039
-71.972261,101,120.126475
-60.769236,75,120.249196
-79.459138,114,120.735489
-41.728897,146,120.971831
-13.630082,94,121.124501
-44.389156,158,121.381154
-47.028414,77,121.812186
-85.508785,135,122.033675
-52.562306,89,122.180375
-39.436908,118,122.371005
-47.044531,85,122.509635
-26.020035,125,123.013939
-26.118958,110,123.195187
-17.155289,105,123.367232
-101.169236,95,123.915441
-52.378428,136,124.453745
-55.23139,141,124.686047
-42.445897,127,124.891288
-39.181464,88,125.038081
-47.35949,137,125.56404
-77.680039,113,125.747468
-20.712715,139,125.976052
-36.985156,104,126.14555
-25.793824,108,126.319056
-34.795634,119,126.819334
-135.846136,119,127.015227
-14.416868,118,127.205978
-64.436969,105,127.38204
-41.362811,147,127.93074
-6.953094,172,128.212957
-76.454424,104,128.382815
-60.471282,103,128.562183
-20.560565,107,129.044048
-34.686496,98,129.206871
-37.457196,119,129.401103
-29.974627,103,129.575778
-41.769054,92,129.725828
-28.567796,90,130.17848
-43.422758,104,130.347788
-130.361593,153,130.595633
-6.23127,186,130.897948
-29.858123,157,131.460639
-31.645319,135,131.680841
-13.652204,122,131.885774
-25.66759,102,132.0591
-214.080127,160,132.627629
22.328733,136,132.848247
-39.926131,103,133.018555
-33.883517,93,133.178679
-31.344211,111,133.683276
-184.701854,142,133.921922
-47.709678,158,134.186365
-7.958423,122,134.388475
-87.604894,240,135.087016
-64.820424,108,135.261889
-26.842929,116,135.450324
-13.145473,136,135.972972
-31.640955,127,136.183215
-40.302626,122,136.381846
-52.239891,92,136.531862
-47.969265,116,136.718306
-23.787994,154,137.271712
-46.72157,111,137.455045
-50.314655,99,137.618587
-78.266947,89,137.762852
-14.816049,135,138.29637
-45.259422,96,138.46091
-121.42373,142,138.691905
-65.0992,100,138.856727
-13.54867,201,139.488699
-39.374249,113,139.677814
-60.009235,105,139.851115
-41.020205,98,140.014653
-38.801651,85,140.15395
-21.718747,115,140.647611
-45.830041,102,140.81558
-30.084761,116,141.004845
-48.991399,108,141.182474
-29.140283,125,141.686973
-57.80567,141,141.91556
-89.351788,148,142.158099
-88.819099,115,142.347023
-37.081529,181,142.946564
-17.295891,131,143.164753
-25.950808,119,143.359906
-64.640482,105,143.542468
-50.805028,114,144.026026
-55.285686,119,144.219505
-26.856452,135,144.445004
-56.186448,129,144.654308
-76.67232,164,145.221444
-28.664332,100,145.383676
-4.303561,145,145.625581
-43.478675,149,145.872442
-12.521567,117,146.826838
-16.793281,128,147.042448
-34.933684,132,147.258541
-82.454665,73,147.3787
36.043553,185,147.980922
-79.638853,126,148.192702
-44.092153,119,148.386355
-19.273991,134,148.612698
-73.697003,105,149.096627
-24.829232,109,149.274832
-58.531539,85,149.421325
-37.626339,103,149.603618
-59.513467,144,150.123831
-86.762218,259,150.542446
-86.629791,137,150.764359
-20.300987,188,151.349609
-36.387126,99,151.510458
-45.251237,227,151.880132
-34.260662,118,152.363409
-20.011567,118,152.557299
-4.201582,134,152.775982
-46.062864,150,153.023023
-197.372518,192,153.664572
-52.45671,87,153.806722
-54.481552,170,154.103971
-43.878482,103,154.27293
-14.179821,143,154.811912
-77.58535,124,155.018786
7.104652,190,155.334576
-2.773967,161,155.904596
-69.717271,242,156.299364
-31.560653,229,156.980636
-49.420088,91,157.130875
-63.431583,114,157.319791
-8.611504,107,157.493481
-39.306061,109,157.678547
-45.525919,91,158.134961
-60.009069,77,158.259615
-29.914709,114,158.449456
-48.016352,115,158.641651
-39.251023,88,158.782383
-73.237936,99,158.944069
-44.961287,106,159.424631
-51.729823,98,159.588608
-37.339886,203,159.918669
49.114361,171,160.508891
-35.78094,105,160.680603
-73.118969,151,160.926641
-41.751837,119,161.127027
-29.117137,129,161.63918
-94.225344,149,161.885989
-14.362845,178,162.17762
-96.960948,156,162.730021
-114.125557,216,163.081897
-34.81069,118,163.275328
-3.664581,137,163.506423
-13.766172,138,164.041894
-10.871556,99,164.204624
-54.866594,99,164.370482
-18.112124,148,164.619196
-36.9815,159,165.18541
15.612182,144,165.418017
-20.181733,119,165.613539
-3.921845,191,166.231892
-26.898735,129,166.444126
-5.382684,177,166.73883
-35.858926,123,166.938085
-56.520929,155,167.507773
-55.940746,128,167.719682
-15.768857,149,167.964556
-63.793896,88,168.110188
-50.282653,100,168.586416
-16.569762,136,168.809049
-27.081474,176,169.518687
-22.708044,117,169.711498
-14.437861,149,170.258632
-59.101662,122,170.464225
-39.917195,116,170.657657
-39.519021,139,171.185412
-22.715493,92,171.339844
-71.517765,132,171.555432
-29.945558,172,171.838876
-39.490709,142,172.377372
-60.35616,132,172.595499
-12.382388,120,172.791447
2.716613,166,173.065238
-26.045379,107,173.560051
-18.289826,118,173.751125
-51.359865,233,174.128988
-50.806576,99,174.292843
-29.588097,124,174.798522
13.28701,135,175.0247
-5.892733,158,175.282538
-25.977469,102,175.449753
-37.025727,227,176.133366
-40.058598,114,176.328741
31.872632,228,177.004122
-1.967328,143,177.245875
-15.420486,99,177.412232
-72.844623,159,177.678663
-34.49785,100,178.142224
-56.635158,75,178.263229
-24.852364,96,178.421543
-31.636023,114,178.613032
11.246509,214,179.269833
-28.848321,95,179.430112
-5.414308,121,179.635031
-5.517066,169,179.907402
-19.437399,127,180.427643
-50.68045,90,180.576977
-57.062887,99,180.737566
28.737294,208,181.076095
-79.883175,120,181.574305
-37.0848,108,181.756224
16.734594,148,182.000499
-14.803294,112,182.181058
-31.997127,125,182.68855
-63.096855,115,182.878736
-13.86646,124,183.081167
-15.10065,100,183.247926
-37.759404,146,183.49577
-35.923749,178,184.096012
-63.441511,186,184.400598
2.566282,131,184.620889
27.653674,213,185.287279
-43.735083,219,185.651317
-7.370088,131,186.180269
-27.811105,127,186.391579
-31.749212,119,186.586847
-52.485832,229,186.966038
-82.894688,170,187.549379
