#{"t_start": 1783986505.5328493, "env_id": "Atom-v1"}
r,l,t
1.69613,74,0.605134
60.006964,129,0.747288
101.774889,163,0.927422
23.089478,96,1.035716
28.986937,98,1.372304
24.72722,93,1.475223
27.751151,94,1.575495
13.456083,85,1.670975
49.966237,115,1.791554
15.836467,88,2.117772
46.725822,99,2.221313
106.177061,165,2.404548
126.148976,206,2.632751
4.143514,70,2.943401
20.420851,79,3.026959
42.181916,110,3.150726
5.821062,83,3.238315
-0.521825,80,3.32935
20.594682,91,3.425004
15.430373,80,3.740199
-15.50027,60,3.806101
47.856154,103,3.916681
3.442297,80,4.005146
46.725264,112,4.131865
30.713184,106,4.250332
48.148882,114,4.606283
36.826924,120,4.737433
11.017669,97,4.845995
9.204387,82,4.932143
153.635075,210,5.393862
29.914075,95,5.500786
13.717683,79,5.582448
6.231016,85,5.679372
21.744286,79,5.761447
10.447393,78,6.080927
111.717887,157,6.256934
94.368164,155,6.424916
44.40034,116,6.555617
15.383673,74,6.867014
21.055443,108,6.989699
25.958142,95,7.158487
39.689245,97,7.275499
107.873084,158,7.444415
53.914777,107,7.803936
30.044658,90,7.90421
13.559557,94,8.006939
12.151801,92,8.103583
4.00476,73,8.19037
17.266119,95,8.293424
35.951859,95,8.627475
20.795146,114,8.754198
29.284878,94,8.858493
2.484255,87,8.952969
32.768173,94,9.061241
16.365498,85,9.381904
61.147498,119,9.511199
13.065062,88,9.607141
17.829947,81,9.698332
12.469244,82,9.784422
32.716599,91,9.88893
43.3403,124,10.254527
60.105919,116,10.384273
17.090407,82,10.475068
3.354984,71,10.554857
44.50771,114,10.682379
92.779529,147,11.072785
49.110658,118,11.205991
56.483943,109,11.328071
68.168645,117,11.452505
71.385211,129,11.826464
38.018451,111,11.946126
50.630401,121,12.078757
25.861452,91,12.18142
16.700502,75,12.262023
35.360046,102,12.605349
-8.264087,69,12.679229
10.641178,76,12.764261
36.639329,96,12.872474
29.524523,86,12.967309
36.946573,116,13.330882
32.931323,91,13.433115
30.772606,102,13.540178
29.836587,94,13.648738
