#{"t_start": 1782240457.2429192, "env_id": "Atom-v1"}
r,l,t
25.079275,94,0.282705
30.999728,94,0.36269
32.716979,94,0.446144
36.656408,116,0.547272
23.513387,82,0.617949
25.108148,88,0.799951
25.924934,73,0.863779
44.981834,146,0.996661
37.383064,118,1.096025
31.875866,115,1.190832
35.09012,108,1.350454
56.317682,182,1.496957
25.513612,87,1.56623
27.917565,119,1.662861
28.121723,83,1.80118
36.476063,117,1.904211
19.054258,60,1.954804
30.99669,92,2.035391
24.165803,74,2.102407
28.041116,121,2.275314
35.685893,119,2.372454
49.474259,172,2.513159
29.841728,96,2.590426
29.016711,87,2.660501
34.819199,135,2.837029
46.964597,140,2.94934
30.523613,98,3.027663
23.663371,86,3.097478
31.322784,118,3.259932
34.107968,104,3.343541
28.298949,100,3.423487
34.527837,108,3.510268
30.310974,86,3.577884
31.503992,92,3.720426
20.844636,90,3.793653
31.061852,95,3.870306
25.102027,87,3.940308
23.711908,70,3.995972
19.805498,73,4.053637
32.469722,104,4.204747
28.005869,96,4.281379
34.472412,114,4.372131
40.120861,135,4.479773
50.770527,150,4.669299
30.258113,94,4.744286
20.314652,63,4.795441
39.177344,127,4.897445
32.121081,102,4.980318
24.111466,74,5.04026
40.0617,130,5.214347
36.656136,111,5.303468
30.02821,91,5.377812
33.336524,120,5.47335
32.347102,94,5.549607
30.967436,106,5.703625
23.587516,76,5.764684
30.176859,100,5.846474
29.535952,107,5.93225
41.344085,150,6.122731
23.004801,75,6.183186
24.987049,89,6.256812
43.013487,142,6.372024
49.61139,177,6.514787
31.876998,91,6.659997
36.086361,113,6.75013
31.537624,104,6.832822
25.907643,77,6.894192
39.161237,122,6.991557
33.219384,106,7.145956
34.194473,114,7.238966
36.9088,123,7.337692
27.955814,85,7.406341
49.37597,181,7.621031
34.401065,115,7.714802
20.431929,65,7.768096
26.585812,84,7.838181
28.880037,97,7.921096
30.180797,103,8.09464
23.854739,81,8.160825
22.803737,74,8.222016
25.748578,96,8.302361
38.309928,129,8.409398
41.433067,119,8.587767
29.008919,91,8.660297
35.376192,103,8.742609
26.209263,79,8.805975
30.329882,84,8.873418
30.853834,99,8.954418
23.865999,79,9.109632
46.008269,159,9.234829
25.72163,164,9.365642
22.165364,89,9.437416
39.355928,141,9.627349
28.603353,85,9.694493
32.347381,98,9.773915
36.542673,102,13.073653
29.416359,88,13.146974
36.284588,113,13.333369
33.315131,96,13.411375
32.0295,98,13.491387
31.022445,94,13.574192
29.514048,82,13.648019
39.395596,117,13.926173
46.943816,152,14.059977
