timesteps,mean_reward,std_reward,best_reward_so_far
5000,69.8473972,11.405604391886813,69.8473972
10000,67.016651,11.478123882733431,69.8473972
15000,-220.7081192,328.6197497274499,69.8473972
20000,-480.32091260000004,264.8501566684906,69.8473972
25000,-554.1850928,56.51471899123187,69.8473972
30000,-346.67525020000005,328.63677881015633,69.8473972
35000,53.598447199999995,18.04860293069796,69.8473972
40000,-596.1121949999999,33.35298995268635,69.8473972
45000,-464.45165799999995,237.71726346314435,69.8473972
50000,-391.5549814,301.77617786305973,69.8473972
55000,-230.17327840000002,324.12260403990405,69.8473972
60000,-250.0868442,315.64219977206835,69.8473972
65000,-255.33237440000002,309.8469830861986,69.8473972
70000,-641.1404166,12.21725408406388,69.8473972
75000,-377.49134480000004,300.7520514033297,69.8473972
80000,-624.7306874,12.571011273897682,69.8473972
85000,-216.15065459999997,222.3014140696115,69.8473972
90000,37.3139594,5.982599651833326,69.8473972
95000,-133.970127,242.61881986992185,69.8473972
100000,13.058889400000002,28.64918699005832,69.8473972
105000,4.605151599999999,48.56751807679304,69.8473972
110000,-36.8977266,87.97414071435259,69.8473972
115000,49.6234224,30.714380372398164,69.8473972
120000,-103.70770439999998,259.5477934837732,69.8473972
125000,64.5513954,0.9653901391461606,69.8473972
130000,64.6118956,1.240801354076406,69.8473972
135000,-308.54398219999996,175.98199076951792,69.8473972
140000,51.388816199999994,10.941795682176073,69.8473972
145000,47.863243,11.180555780117515,69.8473972
150000,51.675919,10.880617658266207,69.8473972
155000,46.8798432,9.980115460097394,69.8473972
160000,53.0943626,12.776899268348288,69.8473972
165000,53.613630799999996,1.067692592016897,69.8473972
170000,42.18867279999999,12.613530976803702,69.8473972
175000,38.7544628,17.897812366234298,69.8473972
180000,36.807569,22.231751462334397,69.8473972
185000,60.81002020000001,27.844161190376578,69.8473972
190000,64.8616238,20.66299247468906,69.8473972
195000,81.2670844,1.6283544970879802,81.2670844
200000,60.73556140000001,16.432598883172446,81.2670844
205000,41.1775784,17.606864470055168,81.2670844
210000,84.50007400000001,6.354179329521665,84.50007400000001
215000,85.10867479999999,4.331350495230439,85.10867479999999
220000,87.72883379999999,9.41661449204852,87.72883379999999
225000,83.7639034,4.742794032204922,87.72883379999999
230000,48.0011286,34.41942006271603,87.72883379999999
235000,56.864883199999994,10.506802447209472,87.72883379999999
240000,78.9591302,2.7887492234362306,87.72883379999999
245000,84.841269,7.020871723741662,87.72883379999999
250000,68.9424578,27.41417420731916,87.72883379999999
255000,88.8567828,6.165867746135702,88.8567828
260000,68.8522156,24.21731440591357,88.8567828
265000,84.2118758,20.513127313287978,88.8567828
270000,102.50219139999999,4.406411117256519,102.50219139999999
275000,90.6240876,7.53187037451773,102.50219139999999
280000,80.01953619999999,7.533204972956395,102.50219139999999
285000,74.4914406,15.523266429610782,102.50219139999999
290000,84.5793628,27.0458803026767,102.50219139999999
295000,93.33155239999999,3.1067373930286815,102.50219139999999
300000,88.3837506,5.453646010182568,102.50219139999999
305000,87.55523679999999,3.990202817893263,102.50219139999999
310000,66.478375,9.34052631562892,102.50219139999999
315000,88.307196,10.804847475187646,102.50219139999999
320000,89.9657062,6.361550235956436,102.50219139999999
325000,86.4122614,20.543572129545908,102.50219139999999
330000,94.84876080000001,5.4610488070815295,102.50219139999999
335000,73.6261224,3.5717413430914964,102.50219139999999
340000,75.3624312,3.1075672770755833,102.50219139999999
345000,62.24962539999999,15.248500355704603,102.50219139999999
350000,69.3411794,14.12692999763297,102.50219139999999
355000,64.6295286,21.78578988519955,102.50219139999999
360000,69.2427756,11.04013086151996,102.50219139999999
365000,76.6538684,5.227929220635093,102.50219139999999
370000,75.39276360000001,20.025426578104206,102.50219139999999
375000,76.6884004,8.371178108941141,102.50219139999999
380000,57.183574,9.230767245014707,102.50219139999999
385000,83.9223196,7.990805795709834,102.50219139999999
390000,76.0009558,6.379478449648105,102.50219139999999
395000,73.34737499999999,6.0750024258394495,102.50219139999999
400000,54.799015,6.090306659519306,102.50219139999999
405000,54.437102,6.907322280863693,102.50219139999999
410000,73.21946740000001,4.037676157140021,102.50219139999999
415000,68.636724,17.328895047599588,102.50219139999999
420000,88.7257548,21.702909135193224,102.50219139999999
425000,73.86405620000001,11.080943178257135,102.50219139999999
430000,69.9738436,8.334044840348113,102.50219139999999
435000,75.1006194,3.9221631037816667,102.50219139999999
440000,77.51648839999999,3.287752818032013,102.50219139999999
445000,76.18973120000001,4.668592075118385,102.50219139999999
450000,73.3948892,2.5514705018806993,102.50219139999999
455000,78.5258484,2.5129687946324846,102.50219139999999
460000,64.6106904,19.771451722141038,102.50219139999999
465000,77.65192040000001,3.1588364848544845,102.50219139999999
470000,68.76383419999999,12.66271645079092,102.50219139999999
475000,67.284369,12.603510232258248,102.50219139999999
480000,54.306499800000005,45.70702824719861,102.50219139999999
485000,65.4358946,9.957358057414117,102.50219139999999
490000,74.03956760000001,2.3268770600982456,102.50219139999999
495000,70.94224619999999,9.456526225123799,102.50219139999999
500000,72.98724580000001,1.3828379661644272,102.50219139999999
