#{"t_start": 1783528340.8717277, "env_id": "Atom-v1"}
r,l,t
-144.653606,111,71.684631
-131.904701,113,72.204652
-94.964095,128,72.446802
-45.100857,120,72.682039
-137.27044,122,72.914591
-102.454166,83,73.072527
-132.404466,105,73.577674
-96.31016,116,73.798035
-94.279941,122,74.031549
56.664073,134,74.287803
-112.984068,127,74.833758
-98.465848,95,75.013619
-82.422993,112,75.225925
-72.310571,97,75.412103
-122.381305,76,75.557263
-115.417393,109,76.069583
-118.410514,104,76.268431
-145.830335,121,76.499967
-118.002155,175,76.840544
-84.423831,96,77.325647
-110.274297,118,77.551348
-105.098119,118,77.780795
-76.386451,74,77.921279
-92.974255,110,78.130643
-92.45171,90,78.605191
-91.516588,103,78.801825
-110.887844,137,79.062643
-5.733932,93,79.239506
-105.656429,70,79.374502
-139.690768,144,79.946666
-116.870721,99,80.135705
-99.812528,72,80.272973
36.501498,97,80.456939
-101.335799,197,81.147244
-84.038134,143,81.421165
-97.996575,144,81.705806
-105.354126,103,81.902199
-124.485601,93,82.081816
-130.704077,125,82.630011
-4.036218,120,82.863478
-76.695424,185,83.217193
-76.842464,109,83.741264
-96.59026,113,83.953782
-93.452224,65,84.077997
-105.90034,116,84.29862
-91.049613,87,84.4663
-142.160616,89,84.634308
-111.508379,78,85.086275
-95.122902,114,85.304464
-127.690811,173,85.635083
-126.479904,85,85.797681
-127.619459,86,86.262421
-94.710354,116,86.483668
-106.420009,99,86.683284
-97.341113,80,86.836016
-113.15007,110,87.046203
-120.880067,149,87.654007
-77.256923,106,87.857902
-79.223795,84,88.018051
-134.233863,94,88.198024
-92.020714,112,88.413332
-126.943509,170,89.040275
-54.036048,212,89.445195
-81.118969,138,89.706083
-102.844439,79,90.155215
-107.041305,86,90.317579
-78.723715,106,90.519182
-83.388403,103,90.714613
-128.981114,142,90.985934
-87.100616,134,91.54338
-98.964273,167,91.87472
-80.142149,76,92.022264
-99.67376,84,92.186921
-140.802615,179,92.817607
-116.023854,95,92.998364
-6.917874,149,93.281965
10.792578,274,94.099116
-100.515657,84,94.263244
-107.373786,80,94.416645
-92.256109,76,94.566747
-114.704066,85,94.73119
-119.608465,81,94.887198
-113.565638,104,95.370664
-25.409491,112,95.585714
-97.160168,121,95.816955
-153.815115,153,96.107573
-83.965629,80,96.551155
-143.868913,89,96.726502
-85.809098,112,96.940962
-112.885234,115,97.160239
-109.349324,124,97.396057
-59.566022,183,98.030328
-82.909817,94,98.210484
-100.487845,94,98.388688
-123.314235,95,98.569141
-107.70794,137,99.119814
-82.255545,60,99.235686
-98.363325,200,99.620464
-126.319675,113,99.839744
-115.196585,179,100.458774
-94.588058,198,100.839159
-49.176366,334,101.761763
-155.631226,150,102.04687
-137.352659,91,102.221146
-98.983862,141,102.492281
-92.379154,133,103.031565
-108.702211,111,103.24414
-39.475684,114,103.464543
-76.992345,157,103.763631
31.407907,95,104.226007
-92.715815,84,104.386478
-112.541728,84,104.547981
-89.416613,161,104.858212
-105.12168,84,105.020132
-89.097131,115,105.521881
-83.648355,142,105.792851
75.257454,224,106.225027
-136.493863,150,106.795855
-93.501965,88,106.965189
-124.22527,116,107.185859
-90.4449,138,107.451204
-144.434172,134,107.987683
-73.685327,142,108.262307
-77.188522,104,108.460744
-83.288448,192,108.825437
51.265625,101,109.294824
-107.532797,182,109.648626
-119.485442,107,109.852529
-84.739268,95,110.033772
-54.936375,137,110.608986
-138.845813,164,110.924953
-76.132362,120,111.154782
-98.877928,68,111.28552
-133.674065,116,111.822249
-134.913772,207,112.220178
-113.023596,141,112.48831
-101.14628,89,112.663557
-73.382341,141,113.23426
-128.568447,89,113.405095
-61.911846,125,113.644325
-13.777225,300,114.525598
-89.699773,147,114.80452
-112.911106,146,115.080232
-118.9661,112,115.599704
-131.681384,128,115.846788
-74.741467,102,116.039328
-122.966223,96,116.222358
-126.772729,99,116.416456
-95.730077,154,116.992205
82.038806,128,117.237354
-106.462324,84,117.39804
-32.818359,77,117.544641
-80.968239,95,117.730982
-107.847067,98,118.216811
-68.721676,149,118.502193
-131.40132,104,118.701385
-123.604518,83,118.861154
5.050945,125,119.401743
-47.807578,118,119.625264
-130.675933,132,119.879315
-107.817847,97,120.063837
42.519288,121,120.296469
-89.311333,268,121.083721
-107.335999,126,121.329272
-104.262298,137,121.591289
-94.177027,129,122.122175
-89.847125,105,122.32415
-100.703355,82,122.482795
-115.344494,114,122.705803
-33.273429,126,123.222855
-131.86394,133,123.478404
-50.758842,170,123.803841
19.422721,124,124.042369
-23.408581,322,124.955481
-101.858639,91,125.128209
-106.989126,197,125.786704
66.679044,151,126.074494
-0.986641,236,126.527628
-21.33404,175,127.150439
-124.003323,129,127.395986
-113.090651,128,127.643111
-120.869144,136,127.904498
-110.30401,121,128.414104
-110.27079,91,128.58767
74.596909,177,128.928276
-55.893964,107,129.134605
-112.154496,82,129.577552
-121.06121,112,129.790126
-92.237346,136,130.052173
-135.771181,133,130.305504
62.056993,138,130.849848
-74.64304,75,130.992435
-112.671352,122,131.22836
-76.284486,101,139.530802
-109.24068,72,139.673105
-126.704087,107,140.177493
-152.555082,112,140.392369
-72.433542,92,140.575032
-172.315739,195,140.946481
-107.184571,124,141.480924
-89.153416,126,141.728044
-136.534937,93,141.904521
-126.569866,120,142.134332
56.729745,122,142.368967
-80.969563,94,142.851377
-57.695592,128,143.096941
-105.817282,143,143.373863
-124.892017,114,143.590199
-105.572996,104,144.092373
-89.084391,106,144.293076
-90.515117,85,144.456555
-48.572086,168,144.777657
28.886851,181,145.42347
-68.62846,170,145.758109
-114.35489,107,145.96449
-91.24177,69,146.102671
74.865634,233,146.853837
-97.808614,162,147.16098
-99.901737,78,147.310504
-154.16709,152,147.905637
-120.395265,107,148.110187
25.74856,226,148.541012
-71.440233,198,149.206949
-100.625974,155,149.501675
71.742108,168,149.826221
66.696942,161,150.410262
-130.988869,129,150.668402
-68.866044,144,150.94495
-83.831671,102,151.141424
-115.48186,186,151.791619
-18.307319,184,152.146551
-83.438217,103,152.344231
-110.013177,136,152.602226
-76.623712,70,153.011739
-96.337481,95,153.193784
-82.969157,98,153.381984
-39.299913,179,153.721897
-81.402712,178,154.341792
108.144035,157,154.643471
-156.296069,175,154.979591
-95.161074,113,155.472751
94.789153,144,155.756902
-122.298918,111,155.968291
12.380693,172,156.302351
-92.443515,104,156.785703
-122.753585,129,157.035061
-113.928935,104,157.236598
-103.426771,107,157.442876
-95.563713,81,157.596668
-92.794639,214,158.307746
49.153036,130,158.554418
-80.109847,67,158.683037
-7.770452,165,158.998583
33.473638,107,159.506132
-46.346987,178,159.846298
-170.134258,155,160.141099
-135.734767,117,160.677966
-80.297883,80,160.828043
-106.125058,119,161.056226
-120.999457,182,161.40538
-117.451868,136,161.970379
-95.311011,120,162.199791
-97.772009,100,162.393563
64.51215,99,162.583151
-144.672418,110,162.789882
-129.242225,139,163.354103
-82.580014,156,163.649853
-78.661159,215,164.060658
-76.063404,125,164.606805
73.443202,123,164.841428
-90.71377,119,165.066094
-64.088567,130,165.313925
-120.363245,173,165.956443
-100.447281,120,166.185
-88.324041,115,166.403662
-134.919361,205,167.105269
-105.083823,82,167.264041
-118.987696,107,167.469563
-108.54766,133,167.724025
-143.127098,127,167.965044
-71.793744,95,168.448174
3.881681,234,168.889523
-100.171336,214,169.577525
-157.048476,227,170.005271
-128.473803,119,170.234123
-97.797493,96,170.415813
-74.83075,146,170.974192
-119.171421,121,171.202809
-116.448932,138,171.467807
