timesteps,mean_reward,std_reward,best_reward_so_far
5000,-618.4302568,20.151173450004258,-618.4302568
10000,-631.0353525999999,9.583447686062387,-618.4302568
15000,-650.4657816,9.533372689104628,-618.4302568
20000,-632.9556924000001,9.330099323204818,-618.4302568
25000,-509.3326516,223.00946333259617,-509.3326516
30000,-621.958019,6.908195331713857,-509.3326516
35000,-600.7383436,8.689705607180858,-509.3326516
40000,-147.34170939999998,230.2096410695579,-147.34170939999998
45000,-365.2748948,307.6143114619965,-147.34170939999998
50000,-233.4726092,303.9254031113171,-147.34170939999998
55000,21.782021000000004,40.97710289516728,21.782021000000004
60000,36.5588128,8.486945596704844,36.5588128
65000,-2.178489999999999,42.70431088621541,36.5588128
70000,-120.01821659999999,259.7828253767795,36.5588128
75000,-150.06289239999998,247.8489435407399,36.5588128
80000,-308.5967376,265.5011978295953,36.5588128
85000,-136.029346,243.90415391991405,36.5588128
90000,-189.301949,264.0657101562046,36.5588128
95000,-26.672311800000006,95.82939717415819,36.5588128
100000,-35.906122399999994,41.14898255266821,36.5588128
