#{"t_start": 1778803413.062237, "env_id": "Atom-v1"}
r,l,t
-592.425179,901,1.130418
74.475597,136,1.385758
-30.928163,232,1.575439
-29.971136,124,1.676728
-406.846225,667,2.501297
87.824953,153,2.62232
-10.189234,145,2.738358
-711.772204,1000,3.865123
66.856598,107,3.95378
77.065268,174,4.229941
78.168894,127,4.330568
7.280252,131,4.433625
-659.274362,1000,5.541896
-27.106791,139,9.10032
-13.193388,128,9.356138
29.970718,148,9.473059
-323.473618,564,10.09932
-668.57422,1000,11.208213
-63.554009,230,11.399169
29.567611,122,11.627293
-19.949353,144,11.740649
-648.719516,1000,12.855191
72.430888,159,12.983875
-674.891743,1000,14.148487
-219.750132,469,14.674905
-688.983575,1000,19.304685
-640.497546,1000,20.529505
91.626799,149,20.650388
-490.380235,778,21.609345
-420.130788,673,22.330935
-547.524388,1000,23.522595
42.132947,127,23.625015
-24.588409,118,23.718431
-300.607862,537,27.928153
-696.325027,1000,28.929104
-7.248742,139,29.217463
-634.703358,1000,30.388009
100.580285,172,30.52619
-27.119415,231,30.916913
9.579649,207,31.08545
38.531809,113,31.177203
-595.530065,901,32.285425
-30.510896,212,32.459012
-16.966843,113,32.727201
-26.402868,112,32.815054
-700.972188,1000,37.491956
22.915823,129,37.596817
-670.086303,1000,38.857035
-205.64834,421,39.382194
-25.779661,168,39.514977
104.954487,165,39.644351
-158.597492,367,40.092869
-646.207507,1000,41.204707
-9.550038,183,41.356378
95.179331,151,41.60673
45.811787,166,41.738187
-68.517778,327,42.143201
-42.495137,234,42.334758
75.278799,124,45.407235
-78.734915,233,45.751527
18.890326,171,45.888768
-613.977379,1000,47.03399
-655.075805,1000,48.196785
104.646883,141,48.311758
-1.74543,241,48.661773
-24.243848,111,48.750179
49.340115,154,48.871515
-678.342639,1000,50.029812
-613.228853,1000,54.604331
-497.355828,791,55.540441
-37.004384,218,55.716586
73.315624,158,55.9958
48.261328,157,56.119881
22.508738,166,56.251513
-691.187333,1000,57.402357
76.527342,137,57.51272
-610.59938,894,58.619659
49.810602,120,58.714204
-524.646183,785,59.692419
32.811379,141,59.804072
-720.92447,1000,64.385144
-702.752602,1000,65.545956
-674.540055,1000,66.709822
-622.256798,1000,67.874385
-9.211704,189,68.029541
-29.78858,141,68.3013
-563.793738,1000,69.475672
58.596141,116,70.914774
34.315308,127,71.016586
-535.44814,793,71.987133
21.064006,172,72.123452
-82.557378,257,72.336136
54.232761,127,72.601233
86.142302,193,72.75264
-149.931488,328,73.182154
37.348202,133,73.28812
-695.056201,1000,74.465456
93.054735,168,74.600534
-29.556709,243,74.928549
45.472681,105,75.011817
-71.388288,255,75.22301
-18.48418,140,75.468916
-529.780125,797,76.272704
-28.514888,208,78.849408
44.711046,110,78.938681
-666.19969,1000,80.047554
17.347747,122,80.147571
12.443686,220,80.325231
76.996143,199,80.615166
36.330455,120,80.710867
76.572312,148,80.829401
-653.883066,1000,81.949254
-259.674855,455,82.469683
16.838952,195,82.774784
20.40804,195,82.930798
-52.419823,233,83.120552
-10.689113,221,83.432671
79.715802,119,83.527994
-691.260892,1000,86.326911
79.752597,165,86.462051
67.929787,156,86.716285
-51.939248,228,86.904912
44.290525,120,87.001823
-258.949307,552,87.595762
60.602666,129,87.831692
3.700261,221,88.012478
-685.776489,1000,89.122539
-24.702184,137,89.235625
82.13881,122,89.46322
97.147112,158,89.587013
-25.545558,228,89.774948
-34.217586,194,90.124214
-702.451399,1000,91.287964
53.929934,113,91.379978
-27.969936,219,92.084728
56.507443,100,92.317906
4.919757,226,92.501033
-524.509174,812,93.494492
-4.52546,194,93.652985
-669.706629,1000,94.796589
48.194539,97,94.875952
8.455885,153,94.995823
-54.759276,240,95.398185
66.282577,153,95.520264
15.608628,192,95.843108
-616.656917,1000,96.857148
40.503834,183,97.136881
69.226988,161,97.265109
74.942478,160,97.393034
-268.734049,487,98.343703
131.704331,188,98.643884
-677.976107,1000,99.752867
-666.176399,1000,100.915054
89.0237,163,101.053296
52.651576,135,101.161017
-35.953812,230,101.529295
17.529762,155,101.650453
-45.438988,244,101.853617
-52.807019,232,102.236789
32.6124,184,102.382568
75.443548,165,102.677469
