#{"t_start": 1782241760.210566, "env_id": "Atom-v1"}
r,l,t
45.382951,128,102.242331
38.684829,126,102.353888
36.116944,111,102.625418
38.183467,121,102.731022
31.015603,109,102.826796
34.202582,96,102.910523
42.04822,133,103.029007
33.172963,99,103.243172
27.047705,76,103.303775
37.345253,130,103.408374
22.787186,76,103.468809
42.095445,160,103.730963
28.643127,102,103.812215
27.528425,85,103.88094
42.727907,167,104.018683
26.788087,81,104.08627
29.520878,85,104.289581
30.695168,96,104.365758
31.713355,96,104.440971
26.075968,128,104.543147
28.557838,89,104.614843
35.763782,107,104.835327
30.726314,106,104.922155
23.426104,93,104.997937
38.907441,111,105.085891
45.22766,128,105.188947
43.240698,145,105.44156
36.948559,116,105.535621
28.560173,73,105.595495
34.325085,120,105.691614
27.926941,90,105.763321
37.01641,138,106.004964
25.481331,82,106.071396
30.746292,88,106.141702
31.020442,94,106.21607
38.532661,134,106.456371
26.024394,79,106.519414
29.570225,104,106.602612
32.566366,100,106.682139
27.068572,93,106.756431
30.064497,95,106.832044
27.112622,80,107.031433
25.142631,77,107.092669
21.869722,73,107.151495
29.002914,80,107.215329
28.578644,87,107.285612
31.158999,91,107.358314
28.353632,90,107.565484
33.735727,122,107.663271
32.899422,92,107.737083
29.274649,81,107.802145
44.534235,153,107.925538
35.080678,108,108.146482
20.538318,93,108.220633
28.549163,85,108.289222
29.394536,88,108.359673
25.82019,70,108.41548
28.318737,89,108.487144
27.540819,84,108.693242
32.669096,94,108.768597
20.762774,71,108.82527
36.944499,114,108.918185
31.642799,97,108.997823
26.210904,89,109.204024
64.462998,193,109.371353
28.557069,89,109.443629
42.769859,120,109.538836
33.378579,102,109.75304
29.93816,88,109.824512
36.300029,105,109.90857
21.718491,80,109.971672
26.284329,89,110.043528
37.275208,119,110.138604
29.25856,86,110.340167
28.326555,91,110.41261
38.288941,128,110.5153
31.543703,119,110.611078
40.837792,127,110.846805
26.951609,85,110.913443
35.024377,105,110.998184
32.231222,126,111.10004
45.549209,125,111.200408
33.08949,112,111.425695
23.345163,90,111.497059
55.380443,184,111.643218
26.41717,82,111.708715
36.443135,118,111.935639
29.017706,107,112.020999
35.407322,118,112.11426
22.352781,67,112.167665
22.942042,70,112.223245
25.386983,83,112.290422
28.746565,84,112.491667
42.010577,181,115.862085
28.519096,82,115.930641
37.968424,120,116.025866
37.539607,108,116.246952
30.947462,99,116.331445
45.504536,133,116.446941
33.675204,99,116.532228
43.074695,123,116.641685
35.703585,103,116.887617
29.678873,89,116.966004
30.843449,99,117.052474
16.835564,63,117.106948
24.965953,73,117.164902
33.544821,86,117.234504
24.48603,84,117.438268
34.73982,102,117.520409
34.051217,94,117.595632
31.080596,99,117.675213
25.382049,86,117.743704
34.592671,120,117.973133
29.613163,99,118.054672
34.935152,106,118.140763
36.507656,107,118.226864
29.746438,79,118.290378
39.41727,119,118.521091
28.273325,97,118.608731
43.881226,120,118.709875
28.913557,83,118.780661
53.512624,157,118.910348
26.533814,97,119.125564
27.763466,92,119.200317
25.191888,83,119.266461
33.731126,99,119.347576
36.233202,130,119.456526
24.359135,82,119.662743
30.807618,89,119.735774
36.837541,113,119.827937
32.077176,109,119.916762
24.260209,70,119.973428
31.089661,112,120.248312
40.095604,110,120.345434
38.276075,124,120.449588
24.136625,88,120.521159
38.727966,116,120.612707
33.938214,131,120.849162
35.878441,112,120.938216
36.152279,122,121.034975
36.15217,118,121.127461
20.866764,71,121.31575
29.789253,91,121.387554
25.053345,70,121.444139
35.241412,107,121.528425
21.888645,92,121.601423
27.893098,108,121.6864
32.408442,103,121.920575
32.747599,104,122.003431
36.318501,99,122.082024
31.346209,108,122.166941
27.44348,104,122.250295
39.68998,132,122.493455
19.181552,64,122.543008
36.271756,104,122.625536
30.038045,82,122.690287
37.178447,106,122.774864
31.490764,99,122.985863
50.762031,186,123.135988
37.717912,109,123.222136
28.947966,113,123.312037
27.261145,82,123.510232
29.567494,87,123.580706
42.220478,154,123.703947
26.424394,79,123.766029
30.665148,97,123.842611
34.060698,106,124.075141
24.84635,76,124.134685
26.307673,96,124.210908
25.821968,86,124.280696
36.431542,108,124.366944
33.008367,99,124.450874
21.128028,101,124.685427
24.64051,81,124.75262
31.583546,107,124.839106
41.936377,135,124.94883
32.76412,101,125.031296
31.62745,116,125.278239
30.524553,89,125.359677
29.049042,94,125.44053
23.414292,80,125.509559
33.030901,99,125.59207
34.563217,97,125.810216
31.133793,108,125.896296
32.694275,109,125.984071
38.984946,127,126.088236
40.377803,119,126.315338
31.212516,111,126.403414
43.887062,134,126.50954
26.900159,97,126.586608
22.984168,71,129.883051
32.665308,95,130.105671
23.806816,76,130.167456
32.029129,96,130.246383
36.099557,101,130.328429
34.068873,100,130.415975
40.70452,134,130.689429
34.227555,106,130.784325
44.453854,130,130.903031
27.502068,103,130.996606
34.227074,100,131.086258
65.227661,234,131.417472
25.721384,75,131.477065
34.326515,97,131.554143
24.239998,130,131.659197
49.436774,170,131.928522
25.09575,71,131.985676
25.000497,70,132.041435
28.118789,93,132.115836
21.647333,109,132.203719
31.951635,93,132.410248
25.9424,84,132.477869
28.405064,84,132.544666
31.419926,92,132.617714
30.668596,94,132.692055
27.383701,118,132.921111
31.294326,139,133.032298
28.884008,85,133.100547
38.790734,127,133.203027
28.265815,84,133.270498
27.693105,89,133.475138
44.759914,148,133.595171
31.343586,102,133.676986
26.892578,110,133.766134
26.954139,84,133.834356
33.684035,105,134.052768
33.471368,99,134.132452
22.819565,72,134.189858
43.533866,145,134.306341
34.664215,109,134.394184
25.985908,92,134.604068
41.568857,153,134.728233
33.763209,91,134.800845
34.516574,95,134.877122
26.838161,84,134.94593
25.69379,109,135.164996
36.871676,118,135.258727
34.289831,114,135.350519
26.616694,81,135.415367
21.359859,109,135.515111
21.428956,117,135.751771
32.621569,97,135.829097
26.394617,79,135.893009
36.842461,107,135.978565
21.726122,86,136.04843
27.844868,93,136.25642
26.967729,91,136.32916
35.716072,108,136.416198
33.223816,129,136.519042
22.275775,87,136.588408
19.527109,83,136.788586
31.446566,91,136.862542
31.940301,107,136.948141
30.865567,103,137.030659
43.308989,133,137.137109
29.882549,99,137.348793
56.19351,181,137.49381
22.688982,156,137.619062
30.27597,81,137.682795
28.274171,93,137.890133
33.941636,122,137.989303
31.548259,98,138.066921
53.145486,183,138.213531
35.619087,95,138.42238
23.691807,85,138.490329
31.089991,85,138.557813
21.54525,77,138.619124
40.145804,122,138.717256
27.168568,87,138.788713
42.672383,141,139.034212
24.814087,87,139.104264
33.721789,108,139.190323
30.734761,104,139.273077
31.989204,104,139.491533
30.612926,90,139.565418
30.050979,96,139.643774
33.681544,101,139.726473
31.373414,105,139.813262
18.950378,69,139.870406
28.689129,99,140.087466
24.214003,82,140.154935
23.644473,70,140.213295
31.506292,99,140.293387
30.231086,93,140.367457
31.661277,103,140.583933
33.589191,95,140.659785
39.360984,140,144.027436
28.387995,95,144.10892
30.892332,104,144.192823
