#{"t_start": 1782242230.6820452, "env_id": "Atom-v1"}
r,l,t
27.11851,77,0.264974
26.986446,97,0.347
33.241073,99,0.432915
31.351,99,0.518618
25.841356,97,0.60421
25.190906,77,0.889827
31.396164,97,0.973053
37.601158,116,1.073057
24.279765,111,1.162933
46.152271,154,1.286355
31.024553,89,1.58686
25.151103,82,1.651728
31.995874,103,1.732868
36.267496,109,1.819336
22.560299,72,1.875856
28.359408,92,2.108816
35.37904,106,2.191492
15.030469,99,2.27038
44.103256,148,2.385986
25.677605,75,2.44457
13.969519,99,2.675249
32.642998,107,2.759677
39.518569,107,2.844321
28.490036,87,2.9142
32.160962,88,2.984437
32.808213,118,3.257663
55.682184,186,3.406114
33.969236,102,3.488736
31.267092,100,3.569053
28.101907,113,3.84357
39.230867,136,3.951403
34.890054,97,4.028622
25.044446,90,4.099472
31.489692,93,4.173646
32.025826,107,4.449528
30.539476,100,4.528747
30.439827,94,4.603701
24.947393,124,4.702441
33.623016,110,4.790444
28.745329,97,5.036929
16.195876,60,5.084967
24.107631,89,5.15506
19.614929,64,5.207397
21.466888,80,5.271249
25.522495,84,5.337709
26.616408,80,5.55929
32.061345,114,5.650875
44.305922,135,5.759302
33.140931,96,5.835149
24.589542,77,5.897185
36.713184,113,6.156234
22.200314,111,6.244349
21.052439,88,6.314935
32.791091,99,6.39406
35.680155,129,6.497123
38.519008,136,6.82706
29.067767,106,6.912503
34.895813,109,7.002207
24.029734,87,7.071991
39.676874,123,7.171648
53.512562,177,7.451389
32.22804,105,7.534802
27.53529,92,7.607474
34.399647,115,7.698644
37.932314,126,7.93244
32.211519,94,8.007323
50.297465,199,8.170113
43.551638,138,8.415838
30.790883,91,8.489619
28.230723,92,8.563723
41.95423,153,8.686133
34.213211,102,8.768114
30.061828,117,8.998624
41.334527,163,9.129366
33.749832,96,9.207366
44.463861,130,9.311759
37.859278,135,9.553169
7.989309,102,9.634946
29.367372,87,9.705036
30.034934,96,9.782565
33.692103,97,9.860607
29.81489,84,10.066947
45.075151,172,10.209492
33.714793,96,10.289628
41.171001,133,10.401471
32.058248,109,10.628623
42.104908,132,10.734911
42.325115,137,10.854374
25.427041,76,10.921977
22.681931,81,10.99195
36.480551,123,11.229666
37.423275,116,11.327667
29.123485,99,11.415448
36.428184,110,14.718557
35.169674,111,14.811087
35.755292,127,15.068223
32.361783,115,15.163742
27.020752,85,15.239388
33.076179,132,15.355943
33.398,102,15.678477
28.390062,97,15.766202
24.771554,86,15.842616
23.350649,97,15.946947
31.990002,94,16.025552
28.74898,79,16.090458
36.336858,124,16.3603
42.297706,126,16.460519
29.287083,103,16.542272
37.484847,120,16.638324
31.180517,101,16.894098
28.509553,95,16.968886
35.903365,115,17.059905
31.078555,101,17.139561
28.849817,88,17.20967
31.468272,119,17.469336
54.27716,168,17.603823
24.214566,144,17.717744
28.241589,92,17.790864
40.089945,138,18.053372
25.417591,80,18.117199
41.746364,125,18.215228
29.13569,89,18.285377
32.86284,111,18.372699
28.334256,101,18.604089
13.532867,82,18.669195
25.742691,79,18.733067
20.965768,73,18.791126
25.338044,88,18.861463
20.03915,64,18.913149
31.36426,104,19.148905
26.200589,84,19.216716
30.722683,97,19.294582
35.16284,132,19.398993
54.139777,197,19.706955
14.94076,61,19.756133
34.652023,102,19.837774
39.953982,128,19.940156
27.429283,80,20.004576
25.724857,87,20.074662
26.176242,90,20.312821
33.794668,113,20.404851
25.53209,82,20.469617
26.00104,79,20.532735
34.121195,160,20.66164
