timesteps,mean_reward,std_reward,best_reward_so_far
5000,-352.44682500000005,289.97182272531575,-352.44682500000005
10000,-286.6063294,260.00693716695065,-286.6063294
15000,79.2756918,9.595263436764565,79.2756918
20000,90.5666408,0.9915442720648233,90.5666408
25000,77.0040566,4.875282091123039,90.5666408
30000,49.6665834,1.47820187474913,90.5666408
35000,49.4586908,2.29888028856236,90.5666408
40000,59.5382342,12.368935023748142,90.5666408
45000,55.085788,3.4698889028691973,90.5666408
50000,-640.1021162000001,8.970183034616266,90.5666408
55000,-382.98536619999993,305.11044773778417,90.5666408
60000,32.3777834,7.293692276680134,90.5666408
65000,44.321286199999996,2.545696111322984,90.5666408
70000,46.569430000000004,2.8645389729781647,90.5666408
75000,51.0054894,1.737036277721291,90.5666408
80000,53.93312900000001,0.6392633031742089,90.5666408
85000,59.7178316,2.9114271182633864,90.5666408
90000,64.9416056,0.6213024441679252,90.5666408
95000,66.1369662,1.0760442958632133,90.5666408
100000,66.7529984,0.8167145658411141,90.5666408
105000,66.0160758,1.1704133398442447,90.5666408
110000,64.8111124,1.2919724052479742,90.5666408
115000,64.77655039999999,0.879375975699267,90.5666408
120000,65.2421724,0.5000793868731643,90.5666408
125000,66.3854786,0.46827423130537515,90.5666408
130000,66.07319299999999,0.5812535009195237,90.5666408
135000,66.48139900000001,1.0460472380142265,90.5666408
140000,67.1539446,0.8119660845758522,90.5666408
145000,58.829737,12.649444186669216,90.5666408
150000,63.975597400000005,10.317698215568443,90.5666408
155000,66.8388506,0.6687776072464184,90.5666408
160000,68.711218,0.6852384714745658,90.5666408
165000,62.973020999999996,10.600392454301508,90.5666408
170000,67.2137058,10.677634490982568,90.5666408
175000,67.90137759999999,11.62475373888546,90.5666408
180000,77.3337236,3.7193964702436646,90.5666408
185000,52.0735132,26.24291666966892,90.5666408
190000,71.6680222,13.763884402863566,90.5666408
195000,55.420609999999996,39.83597786303244,90.5666408
200000,74.3312766,23.25367438838951,90.5666408
205000,58.199006600000004,20.105449739902987,90.5666408
210000,82.6259912,7.372483486685158,90.5666408
215000,69.147003,10.325897363254644,90.5666408
220000,84.30643660000001,10.270447747603692,90.5666408
225000,79.9629708,4.386796381637763,90.5666408
230000,78.61457680000001,3.6438620892918747,90.5666408
235000,74.864525,2.48516443350544,90.5666408
240000,81.0067546,7.281722046298518,90.5666408
245000,71.23490139999998,12.500830398066963,90.5666408
250000,89.0692964,9.097947265054632,90.5666408
255000,84.6412712,5.357440192992484,90.5666408
260000,77.9096162,5.61665500607735,90.5666408
265000,75.8181026,2.9718327617040363,90.5666408
270000,83.20311480000001,11.338442380530399,90.5666408
275000,81.904658,9.097977740697612,90.5666408
280000,85.9802122,6.674074826705449,90.5666408
285000,76.4646992,9.581869313826116,90.5666408
290000,94.0070296,9.169199860514777,94.0070296
295000,86.3216422,6.141296186017784,94.0070296
300000,79.7231512,6.192552250201703,94.0070296
305000,89.2774072,5.318551146781701,94.0070296
310000,101.3046588,15.332755957092365,101.3046588
315000,49.1304038,97.52080441916912,101.3046588
320000,95.5157088,15.523818478301754,101.3046588
325000,108.333787,8.596073188279892,108.333787
330000,89.07474060000001,3.593049791009895,108.333787
335000,72.89855159999999,29.245067394845513,108.333787
340000,87.4480356,9.258039778867845,108.333787
345000,96.2766284,7.497916637139991,108.333787
350000,107.79925640000002,8.2391941763051,108.333787
355000,98.60348359999999,8.689836685846439,108.333787
360000,95.733053,18.085557906548406,108.333787
365000,112.093426,7.537150690093864,112.093426
370000,106.2532856,12.290219075624984,112.093426
375000,96.2849408,23.84371734106619,112.093426
380000,97.98750700000001,14.067175390289938,112.093426
385000,110.48095140000001,22.228414378556497,112.093426
390000,116.9971438,14.230361756599997,116.9971438
395000,121.99065540000001,7.451449637472282,121.99065540000001
400000,105.1577452,22.62896153382908,121.99065540000001
405000,108.6154208,23.138869229398814,121.99065540000001
410000,116.4095274,2.7375719741648163,121.99065540000001
415000,116.6012612,13.512590638319496,121.99065540000001
420000,104.7687928,20.200153551290388,121.99065540000001
425000,110.13269559999999,6.228921179330962,121.99065540000001
430000,100.7747198,26.94446469067059,121.99065540000001
435000,113.604007,6.8790131166965205,121.99065540000001
440000,112.05137520000001,10.763495273812362,121.99065540000001
445000,107.00255619999999,4.532914316639765,121.99065540000001
450000,95.3198458,36.72334250892762,121.99065540000001
455000,116.8550808,12.309766201368445,121.99065540000001
460000,107.39326639999999,23.384164454023406,121.99065540000001
465000,117.62326600000002,9.799424403241183,121.99065540000001
470000,109.10869579999999,12.089350550592393,121.99065540000001
475000,114.8700638,4.841866155967116,121.99065540000001
480000,103.3657422,14.567977067949585,121.99065540000001
485000,109.28842539999998,18.882074888784903,121.99065540000001
490000,112.77991219999998,11.66640968211505,121.99065540000001
495000,94.25135699999998,15.885042342683624,121.99065540000001
500000,112.9988792,11.87120179057685,121.99065540000001
