#{"t_start": 1778849142.2903528, "env_id": "Atom-v1"}
r,l,t
15.562526,175,0.321725
18.403408,115,0.415738
42.694008,132,0.520382
76.4052,146,0.636645
-20.430996,234,0.827998
83.634837,156,0.951982
-656.016982,1000,2.275808
23.124828,165,2.87471
-580.193917,916,3.657508
36.745897,115,4.138142
78.729939,136,4.246284
-664.63965,1000,5.480932
82.978688,144,5.599007
-26.677207,234,5.792849
-64.977157,228,5.978063
66.87015,157,6.532392
27.210718,158,7.046694
-679.064281,1000,8.277396
24.103444,125,8.379224
73.040968,200,8.535555
-37.940892,211,8.711292
-6.260868,145,8.828959
77.356062,167,8.961506
6.139257,159,9.473368
60.51676,129,9.574906
-435.803433,749,10.20769
2.14317,173,10.751736
-41.097562,209,10.924043
-37.436162,196,11.086174
75.017809,121,11.182206
-638.35553,1000,12.410786
-19.518861,107,12.497914
-665.94438,1000,14.155792
33.908967,142,14.274215
-674.339611,1000,15.578463
66.815029,153,15.701548
-614.896799,926,17.020883
-47.10502,214,17.614811
-698.341221,1000,18.961546
-419.356683,660,19.531417
-6.13141,110,20.509577
-272.347384,575,21.411249
55.216114,116,21.50419
34.567979,128,21.607041
-123.387317,343,21.893618
34.167827,132,22.383966
-303.632018,547,22.851579
81.161008,119,22.946713
-684.82625,1000,24.190059
-663.329545,1000,25.573013
-14.325017,196,25.737788
-699.259604,1000,27.522157
45.971688,126,27.625361
64.464419,181,28.237922
-7.943301,109,28.323796
48.487291,118,28.417681
-602.678155,900,29.652133
-659.755998,1000,30.973022
-36.246782,234,31.16618
1.05736,105,31.24988
83.217447,168,31.383501
-359.792307,698,32.358864
-670.701743,1000,33.596834
41.589813,145,37.01503
-314.232411,552,37.483289
16.168567,131,37.979523
93.191821,154,38.10229
-205.723476,446,38.485811
-691.512219,1000,39.718789
-35.821641,228,39.907677
45.310926,130,40.394004
-600.468734,914,41.167829
85.850045,134,41.662275
66.665626,111,41.752423
63.019831,150,41.872529
57.24364,164,42.004071
-705.304712,1000,46.13087
72.00068,109,46.221115
70.935189,164,46.351887
-674.84986,1000,47.667997
-667.570374,1000,48.918641
75.742722,132,49.027977
-657.599527,1000,50.262871
-643.096307,1000,51.597398
-649.572463,1000,55.729722
75.79568,131,55.838558
58.501333,131,55.942076
-22.697225,165,56.554488
-674.468818,1000,57.911214
-12.885257,227,58.116317
78.614886,121,58.213437
33.945363,131,58.31778
76.301241,134,58.425686
-670.697636,1000,59.774197
-38.217342,223,59.960477
-660.804104,1000,61.282879
-323.388715,570,62.548342
50.759177,156,62.673695
-516.075869,793,63.734237
-23.76275,212,63.909048
-657.623551,1000,65.240051
34.294766,128,65.346944
-32.589817,229,65.535362
35.70627,125,66.083899
-658.073406,1000,67.318275
-585.690487,903,68.104358
69.221302,174,69.001487
96.953778,150,69.120806
-594.08952,896,70.328007
-396.496482,679,70.908384
-513.649503,798,72.040273
-19.59697,196,72.199367
-425.285666,671,73.227363
32.539316,119,73.32284
-12.086294,226,73.510144
-678.868416,1000,74.80924
-630.570306,1000,77.410714
-20.557568,223,77.595256
-430.015245,688,78.566259
-668.787199,1000,79.799513
-3.093461,206,79.968137
94.828199,139,80.081585
42.256736,131,80.186412
56.930712,119,80.667076
-698.952716,1000,81.988425
85.727131,121,82.088587
36.041019,123,82.186628
-48.455371,227,82.375406
-671.492349,1000,85.91093
-38.328198,226,86.098849
52.247144,74,86.158864
80.831468,128,86.2603
55.824708,116,86.7401
-669.480747,1000,87.976403
44.677353,118,88.074055
107.894213,150,88.192456
-61.260788,199,88.352484
-410.439605,658,89.314701
61.053289,100,89.396884
-689.126834,1000,90.701504
69.235602,125,90.80308
-121.641501,316,91.565498
-672.781338,1000,92.866608
64.294793,100,92.94951
-653.893472,1000,94.248739
68.660536,105,94.334688
58.088154,105,94.418631
74.009148,113,94.510387
61.43516,138,95.106977
57.57242,99,95.18686
-669.929414,1000,96.509013
-16.45005,202,96.677563
-39.327731,227,96.870883
-24.419687,201,97.03426
61.423616,130,97.140743
58.275171,106,97.68572
-95.503661,285,97.9237
25.93902,111,98.010928
-628.241148,1000,99.634136
-683.204185,1000,100.868944
73.968035,128,100.973218
-692.298781,1000,102.213712
14.081494,167,102.349347
35.507476,118,102.443867
60.636733,120,102.538561
69.532633,120,103.019673
78.176581,149,103.137811
64.182876,107,103.224757
-4.227405,199,103.388447
43.624805,134,103.494767
-615.11494,925,104.989481
-680.774647,1000,106.232446
-19.149505,204,106.403767
56.44965,119,106.509523
-414.287581,681,107.624642
-25.697761,210,107.801014
47.257067,160,107.930212
30.243712,115,108.022424
44.507298,76,108.082747
-540.688859,796,109.312327
-582.558677,911,110.568717
37.113732,132,110.674191
-672.856405,1000,112.299149
62.853359,120,112.396134
-12.144424,207,113.014372
-39.429677,222,113.197284
-120.236803,322,113.464427
62.477249,152,113.58532
-649.419634,1000,114.899606
-656.891857,1000,116.205482
-41.931704,229,116.396822
-701.176127,1000,117.643543
-142.330483,351,118.670206
-14.61079,203,118.837315
60.473588,106,118.923358
-687.289433,1000,120.232216
103.593918,145,120.351071
84.833818,119,120.444851
-7.470717,168,120.578476
-655.243134,1000,121.921143
76.774806,113,122.480966
-708.98676,1000,123.81077
