#{"t_start": 1783986308.2355077, "env_id": "Atom-v1"}
r,l,t
68.9341,128,0.658114
20.13864,81,0.747833
21.001271,96,0.850543
42.060127,97,0.958664
45.019442,114,1.308757
16.428099,83,1.402457
-5.054259,76,1.481617
31.617509,104,1.598067
6.12827,85,1.688094
36.573749,96,1.796098
14.108998,102,2.131211
77.264063,151,2.29925
19.762883,89,2.390915
15.10805,85,2.482491
37.350874,96,2.584988
-19.875381,63,2.885072
21.256663,88,2.978043
21.060935,83,3.070067
-0.988878,76,3.148798
27.715099,88,3.245694
20.551353,99,3.353487
60.957945,125,3.72192
27.13329,100,3.828716
21.64849,89,3.926641
85.437217,152,4.093536
27.871642,97,4.198996
92.006882,154,4.601057
57.778054,109,4.722075
42.614881,107,4.835014
59.132738,120,4.9698
8.815765,81,5.285576
62.453046,125,5.425996
18.363609,90,5.522585
31.816811,97,5.631419
30.929334,97,5.731308
11.373948,90,6.062787
19.675623,87,6.159808
54.17494,121,6.291164
8.331971,90,6.39187
23.57221,95,6.491769
21.519707,85,6.580631
21.000744,78,6.897079
83.167217,137,7.04985
67.487498,132,7.189334
60.168427,117,7.322094
8.70539,80,7.636989
-3.260564,67,7.710193
47.636598,106,7.822739
53.930867,126,7.960974
62.367415,127,8.104051
1.911026,66,8.407222
27.7031,99,8.515694
24.648054,87,8.608208
25.973938,96,8.712478
93.832187,158,8.886858
32.639328,89,9.218055
66.269056,135,9.364167
37.606528,104,9.474965
-8.677201,62,9.541771
33.731508,93,9.645646
47.8607,129,10.017767
59.225116,127,10.151376
119.449701,188,10.357909
-5.449174,91,10.458537
33.652634,91,10.788074
24.113738,97,10.897285
68.283267,136,11.04638
53.761257,101,11.1548
50.648303,103,11.26749
27.038523,95,11.599066
43.47308,105,11.715127
-1.008052,64,11.783711
69.719469,136,11.936083
51.047165,118,12.060403
28.069385,101,12.406561
67.01806,132,12.552728
6.227463,76,12.633872
69.755319,116,12.76463
-2.583367,67,12.833897
49.413478,109,13.185174
67.097749,164,13.364824
80.179772,137,13.514351
128.445373,178,13.939666
-2.295619,70,14.017363
20.943788,91,14.114509
-8.638437,66,14.186559
-3.035743,64,14.252938
35.907181,96,14.356885
38.449339,99,14.47068
61.682099,116,14.828208
19.347267,92,14.927286
17.724278,85,15.021496
46.198844,114,15.14662
51.662249,107,15.26592
-8.880527,85,15.585249
-2.513868,69,15.665934
44.25632,95,15.771017
6.766166,76,20.603159
33.390928,94,20.706528
14.343173,99,20.819174
50.728973,101,21.154052
61.563194,118,21.287571
40.38874,92,21.38782
35.30928,101,21.497854
-9.252673,67,21.567693
-4.920189,64,21.869072
-0.544033,94,21.964354
34.508824,97,22.073328
23.190946,102,22.181895
31.737052,89,22.281651
0.351468,74,22.358566
26.888868,83,22.674241
31.789488,97,22.774177
42.326031,119,22.91102
0.614218,70,22.981101
5.218183,84,23.076703
69.162288,124,23.4361
5.886387,80,23.537692
41.907701,115,23.719594
