#{"t_start": 1782239106.731915, "env_id": "Atom-v1"}
r,l,t
31.988861,119,0.272589
57.647065,196,0.428547
39.405193,116,0.521576
33.362356,100,0.82919
28.712976,81,0.892931
28.344215,88,0.963492
35.021557,108,1.050308
30.037066,87,1.11937
29.938518,87,1.188268
32.773162,107,1.500975
32.063618,110,1.588031
20.150013,77,1.648983
26.920493,91,1.721746
37.031178,119,1.816129
32.433325,102,2.136865
26.470351,78,2.19973
36.036681,113,2.289623
23.740329,70,2.344831
24.093983,75,2.404555
23.286075,88,2.475025
35.966317,109,2.792462
33.290267,100,2.874284
26.616396,78,2.939904
35.834017,126,3.040052
31.821805,106,3.127349
28.201216,83,3.443143
33.505792,127,3.544046
30.994738,96,3.620708
28.363975,89,3.691658
28.932509,87,3.76079
20.546985,65,4.053366
24.476095,103,4.138614
39.237656,127,4.263361
25.648273,95,4.349696
23.422885,82,4.415524
27.404214,82,4.481338
22.135046,74,4.851416
26.300864,79,4.914792
35.881454,107,4.999775
21.989013,71,5.0567
20.890289,89,5.128979
23.777692,145,5.471697
40.765085,141,5.582866
39.418307,119,5.678616
34.015911,116,5.77051
52.826489,154,6.16389
29.830007,106,6.247482
29.480679,97,6.324089
30.381067,91,6.395477
34.59413,116,6.488588
28.016016,92,6.790459
24.614033,82,6.855827
30.396977,105,6.939457
17.766199,62,6.988311
36.587662,114,7.079437
46.846976,156,7.43333
25.637083,84,7.500272
34.770325,117,7.591174
38.540964,123,7.687701
25.52697,80,7.751355
20.903647,63,8.070458
27.760301,91,8.142457
27.11149,85,8.21109
30.812282,88,8.281874
25.348952,76,8.3429
30.920282,94,8.418576
33.438228,111,8.799496
37.577784,110,8.889111
20.240719,65,8.942432
33.399094,104,9.026355
28.859904,90,9.099388
22.677909,77,9.159612
32.903603,111,9.49349
31.496416,96,9.568678
32.208639,96,9.644352
33.036008,98,9.72242
32.439614,93,9.796412
32.111786,88,10.098095
28.409735,86,10.165651
30.78813,116,10.257225
21.517708,74,10.31634
29.543949,92,10.388354
34.139344,109,10.750417
25.66072,74,10.809747
55.338407,197,10.967336
27.272152,84,11.033548
31.816911,95,11.110054
23.926688,78,11.397359
30.431123,96,11.473127
43.803668,123,11.569406
32.8087,105,11.652988
40.269363,167,12.015338
32.6561,102,12.096721
29.325033,78,12.158783
33.840215,92,12.231226
21.73209,70,12.286751
23.659423,68,12.340788
35.766223,112,12.654728
23.145056,80,12.720494
37.444119,122,12.819257
49.453381,147,16.203182
27.935831,85,16.270893
19.74666,81,16.534396
33.30341,107,16.619316
24.551525,89,16.690228
38.305193,120,16.785762
25.609738,71,16.842551
28.226459,89,16.913512
26.712557,79,17.17381
25.265321,97,17.25207
40.494009,131,17.35925
26.739083,83,17.427437
31.377301,121,17.52599
24.822644,72,17.783671
31.86912,100,17.864106
25.239993,77,17.925266
24.271552,87,17.994901
30.465268,99,18.07388
31.471634,97,18.151219
20.886566,78,18.41541
24.494723,81,18.480134
25.458075,86,18.549341
34.034885,103,18.630983
26.990687,80,18.695287
42.580675,117,18.987726
37.875803,106,19.073938
37.291007,119,19.1705
24.495461,83,19.238442
20.346558,74,19.297732
28.171681,91,19.369524
18.433395,66,19.619788
26.740486,91,19.692664
32.008585,87,19.76369
27.525169,91,19.835861
36.354247,113,19.926224
39.822329,147,20.239965
30.478775,100,20.32004
26.536726,76,20.379763
21.645806,67,20.433641
40.629826,126,20.533864
26.429014,84,20.800792
26.1806,92,20.874791
28.732902,79,20.937344
31.628007,96,21.014073
28.674485,84,21.081944
41.280107,131,21.185817
28.03432,89,21.454812
27.0452,110,21.543064
20.213727,71,21.599202
38.823983,139,21.711044
31.17021,126,22.011553
32.999213,94,22.086816
30.620497,110,22.176055
22.421615,91,22.249605
37.984623,111,22.341556
32.155227,94,22.418187
30.998314,93,22.695266
35.482167,137,22.806851
22.598016,77,22.869795
27.658974,81,22.935735
32.321256,92,23.00969
24.333995,80,23.280117
33.456864,95,23.357125
22.726164,72,23.416338
25.931448,83,23.483128
28.333273,103,23.566018
35.828322,106,23.653115
35.987574,106,23.942326
23.627401,74,24.001638
38.123572,134,24.129301
18.015351,66,24.186569
39.26385,132,24.297184
45.98917,133,24.641677
32.419161,88,24.712098
25.364585,77,24.773465
36.138246,113,24.863936
27.743903,92,24.93699
31.993234,107,25.251234
27.658594,84,25.317905
33.317685,95,25.393371
46.989044,130,25.498131
29.515783,89,25.568978
40.222766,128,25.900213
32.873866,118,25.994754
32.525319,91,26.068413
31.199641,89,26.140026
38.129165,112,26.428873
40.244311,124,26.528352
50.77702,162,26.658727
33.143418,106,26.742815
29.183009,86,26.81202
44.479567,134,27.115918
19.670593,80,27.181057
20.846854,79,27.246355
17.727223,84,27.315649
32.238136,112,27.4068
36.4121,123,27.707779
36.15044,141,27.822575
21.738014,115,27.916875
28.341192,88,27.988206
34.713654,104,28.269264
33.935276,104,28.737883
35.187924,164,28.870509
45.443545,142,28.984123
20.569022,73,29.042853
27.671673,87,29.312196
39.352545,127,29.414918
31.470191,97,29.49224
19.310838,109,29.578666
44.546457,166,29.908332
27.850252,102,29.989397
32.715676,117,30.08328
37.391561,104,30.166648
18.945553,63,30.217666
28.567635,98,30.493023
24.867902,79,30.55678
31.244131,95,30.632087
40.287477,126,30.734986
32.261836,99,30.813456
26.917273,89,30.883744
41.929824,137,31.189231
52.14705,176,31.329417
32.635685,98,31.407576
34.022449,120,31.701882
30.962925,97,31.779456
28.771761,115,31.870732
35.403523,112,31.959505
31.335455,97,32.035713
26.907279,88,32.305798
26.242239,89,32.378667
35.977863,112,32.469944
39.560681,106,32.557568
32.559677,100,32.637873
34.132295,118,32.934842
33.103286,99,33.015364
27.057003,81,33.08098
30.638702,98,33.159749
40.408644,122,33.257788
21.648908,71,33.315844
27.319002,96,33.663251
37.896691,134,33.770582
26.366382,79,33.834214
29.557283,108,33.920682
35.984196,115,34.332492
31.672653,103,34.417175
31.504764,90,34.492833
38.425177,130,34.605014
41.733727,131,34.714285
32.591607,92,35.156178
35.767016,102,35.23772
45.027864,122,35.335016
29.31188,97,35.413323
33.254568,116,35.506342
32.681656,102,35.841861
32.09389,93,35.91487
32.277789,93,35.988853
29.14451,85,36.056052
31.292795,135,36.163574
38.75768,108,36.490678
28.336228,92,36.564379
22.701167,68,36.620095
34.363053,109,36.707065
36.713057,106,36.789776
26.057986,76,37.085039
24.949878,70,37.14075
27.904825,95,37.215947
27.13443,105,37.299381
36.470244,114,37.393789
35.245504,129,37.749351
41.810632,111,37.841928
27.203864,86,37.909806
46.28504,126,38.010617
37.349747,109,38.098852
36.786377,109,38.442048
27.327314,75,38.504135
38.354713,106,38.591437
31.751544,96,38.667085
26.210575,85,38.73517
25.939624,71,38.793567
23.88399,86,39.089503
25.039025,100,39.169372
45.969881,154,39.293557
25.98393,74,39.352053
40.875642,126,39.452157
26.759147,89,39.785322
21.589828,70,39.840945
36.567375,109,39.927368
27.831858,83,39.993422
20.841528,70,40.049622
23.064134,91,40.122012
21.005424,85,40.442342
21.389928,69,40.496805
28.387082,90,40.568089
31.499316,89,40.63869
32.257938,102,40.719395
37.377148,126,41.067369
29.656046,84,41.133279
25.626543,88,41.202292
22.587164,86,41.270648
34.525468,108,41.774199
25.702702,86,41.843024
23.561373,73,42.129263
26.725283,92,42.202781
23.30254,82,42.267797
40.7579,133,42.373338
39.169438,110,42.460207
36.355486,110,42.774529
27.2831,90,42.845548
27.711467,100,42.925523
28.288713,103,43.008555
28.464238,103,43.091392
32.787908,99,43.418202
33.810408,110,43.509723
32.966745,97,43.587573
30.087882,102,43.66884
21.974874,98,43.747394
31.132647,90,44.187359
27.19383,83,44.257637
24.374328,90,44.334603
31.571219,94,44.414557
22.284807,69,44.472309
20.365002,69,44.528465
29.794197,122,44.845644
23.309771,123,44.948694
28.607098,102,45.030161
31.273,89,45.099519
24.47319,92,45.172122
28.119395,79,45.433389
27.868178,82,45.498567
34.923319,120,45.59462
28.83705,84,45.661607
34.638912,118,45.756569
33.735519,99,46.034836
26.893457,81,46.099589
29.258639,108,46.186514
34.407433,91,46.258446
40.633047,122,46.356036
34.686613,115,46.645919
30.547618,96,46.723886
26.781954,91,46.796491
29.613932,90,46.867283
25.941325,97,46.943084
38.676889,121,47.039931
32.028477,111,47.328872
35.675759,100,47.410082
28.840914,106,47.495834
28.877606,92,47.570059
43.050247,128,47.87154
32.656787,110,47.960131
19.651141,68,48.014682
24.21863,78,48.077224
27.277426,83,48.144493
46.352596,136,48.255358
27.360682,79,48.519223
25.167336,72,48.576957
34.475112,125,48.676247
27.057932,82,48.742457
32.045398,103,48.825252
24.971447,73,49.087292
40.117938,131,49.197125
31.681902,101,49.281696
32.012405,95,49.360815
25.948745,92,49.435677
39.232579,113,49.757064
28.648512,79,49.819391
36.605957,95,49.894165
43.205345,129,49.997728
44.547053,144,50.112663
34.055905,104,50.392337
38.128248,139,50.502188
30.35533,116,50.594782
24.422102,93,50.668635
23.845397,80,50.73197
34.35924,111,51.01653
30.911888,97,51.092731
41.675603,126,51.193052
31.972782,97,51.270393
37.789753,121,51.56432
20.323617,87,51.633448
34.23046,126,51.733466
36.448831,108,51.820264
37.131602,171,52.152485
27.903937,79,52.215057
27.525318,82,52.281356
39.09176,106,52.366562
33.505353,94,52.440601
25.209243,78,52.501881
28.289269,83,52.766793
25.395664,104,52.850158
39.841461,114,52.941517
43.248094,131,53.046975
40.148232,122,53.144531
31.583266,105,53.427516
41.509033,120,53.524988
30.237026,97,53.60324
36.841737,109,53.692413
32.610447,108,53.780871
27.594699,93,55.504071
40.137369,139,55.615416
28.75634,105,55.699928
31.390016,81,55.764604
36.762013,118,56.06228
39.434503,125,56.161667
26.452614,83,56.22752
34.70697,108,56.312587
38.071995,124,56.410715
36.573838,117,56.701498
36.222116,124,56.800385
25.67334,81,56.864936
41.617107,111,56.952842
27.732134,87,57.022205
25.60171,100,57.302341
47.74893,150,57.422615
36.860315,118,57.516621
30.460235,93,57.59022
34.06436,109,57.872318
43.464896,131,57.978119
27.945121,89,58.048555
30.464975,84,58.11634
27.661181,91,58.188283
41.839843,127,58.496376
37.41442,122,58.5933
34.410145,110,58.682271
50.794855,150,58.803296
42.316545,129,59.131955
30.480878,93,59.21371
15.451407,87,59.285494
20.54133,61,59.335908
35.589134,120,59.434782
49.233016,167,59.821584
33.750038,101,59.901505
48.578853,143,60.015565
33.706603,96,60.094482
39.791625,113,60.18617
34.923672,162,60.527185
32.762673,102,60.610134
28.711928,92,60.68321
42.501768,126,60.784814
34.221526,147,61.129339
33.025644,186,61.281205
23.422219,103,61.363226
34.154434,113,61.453288
51.688856,179,61.809338
36.093428,102,61.890774
34.056097,103,61.973913
49.078766,155,62.322004
22.849569,77,62.383887
22.07961,125,62.484528
27.926032,87,62.554888
28.122882,90,62.628263
29.430453,88,62.698624
37.563737,121,63.019768
26.534469,127,63.12083
33.052753,107,63.205651
34.879158,99,63.284929
35.992572,111,63.593943
98.069088,346,63.901323
32.747629,102,63.992749
33.403723,121,64.313321
43.754972,141,64.429335
33.0882,121,64.527571
24.662754,146,64.644372
28.640461,85,64.938989
34.960178,115,65.031229
27.336581,91,65.102572
32.395435,101,65.182432
31.316384,108,65.268828
40.30475,126,65.579763
37.594607,107,65.664851
35.809209,110,65.752367
44.584773,170,65.88962
37.097179,135,66.215174
30.145154,85,66.283979
37.053589,92,66.357444
30.137335,85,66.424952
25.588466,90,66.49732
13.107009,86,66.781197
39.678411,120,66.876233
45.025311,133,66.98169
31.23301,96,67.059034
44.671707,148,67.39922
24.017027,75,67.459472
27.923412,88,67.532012
44.947275,138,67.642177
26.421222,82,70.560871
44.888787,212,70.956417
28.222706,76,71.017907
31.5473,140,71.128864
48.007004,143,71.242368
28.874441,84,71.535076
34.725905,97,71.612594
29.836771,87,71.681662
33.191722,128,71.783297
28.582018,94,71.858118
53.962354,194,72.249732
32.756111,165,72.382704
38.792334,119,72.477152
40.875478,119,72.780464
39.481975,98,72.858854
48.907649,187,73.009899
36.850303,113,73.100735
38.073832,116,73.415327
52.189711,177,73.557891
39.035604,159,73.689363
48.06162,178,74.046409
27.930441,87,74.119901
37.257486,155,74.250829
24.229583,90,74.326372
49.913823,205,74.715159
31.644264,160,74.84207
30.86847,109,74.929416
45.256053,138,75.039511
39.284932,121,75.366585
38.028051,131,75.473973
40.564991,133,75.581297
26.831823,105,75.666339
31.519333,119,75.987146
26.084547,118,76.081234
50.499005,160,76.208061
35.653551,103,76.290184
49.099863,157,76.641083
42.732422,130,76.74424
54.843483,183,76.889665
46.432495,148,77.231929
24.764151,82,77.298655
23.156248,132,77.404577
28.857513,107,77.489428
57.205674,191,77.867966
39.635521,118,77.961758
36.326344,101,78.042359
44.906526,138,78.15482
29.773977,100,78.23465
29.646917,131,78.546907
26.980245,128,78.648583
57.073195,185,78.797219
49.018847,175,79.163221
30.038476,91,79.238619
31.366024,96,79.318025
44.77098,136,79.431593
23.663736,84,79.50015
39.260754,187,79.871492
20.808453,119,79.970652
39.538943,161,80.113785
55.274176,169,80.467766
52.60748,173,80.606606
28.08448,96,80.683737
34.781056,106,80.768285
42.326235,131,81.099869
51.099015,151,81.223173
75.139052,264,81.436005
41.875549,121,81.744434
44.857571,128,81.845757
57.015866,179,81.988206
40.528439,148,82.331597
62.048154,191,82.483699
25.992494,92,82.558159
41.493272,127,82.658864
34.25749,105,82.960331
42.298583,140,86.254161
54.50243,222,86.430526
15.479206,132,86.745992
47.73404,167,86.877723
37.211164,150,86.995763
44.725643,144,87.110375
48.333333,140,87.421361
100.047301,426,87.962253
58.37773,147,88.081727
45.619775,165,88.216453
42.861741,136,88.326286
54.40831,189,88.7091
54.505819,169,88.844246
31.957415,157,88.970113
21.842669,72,89.225984
49.418491,150,89.344542
43.267556,177,89.485554
45.409237,152,89.801906
35.13146,102,89.882363
48.283884,243,90.075693
37.759329,171,90.40943
24.582088,97,90.486468
25.279772,96,90.562991
31.674896,134,90.670901
70.069867,233,91.056144
13.30912,131,91.160815
21.923825,122,91.258203
36.70473,103,91.339746
94.913036,406,91.862774
29.120648,94,91.937433
50.88567,171,92.273952
38.848065,133,92.379686
48.138853,166,92.510936
43.755175,168,92.842994
41.566336,122,92.940676
39.554641,128,93.042711
55.941847,180,93.187032
42.264561,119,93.489148
38.925672,125,93.588442
31.611519,90,93.660083
36.625153,99,93.739745
42.456403,132,93.846177
28.092565,132,94.153638
27.205054,87,94.224005
32.71956,192,94.379934
34.106499,97,94.459014
40.565303,189,94.81449
38.914189,198,94.992862
26.811479,87,95.063974
36.034981,128,95.387983
42.279066,123,95.485497
31.493275,94,95.560733
34.760943,161,95.688941
24.571405,77,95.978209
50.559005,173,96.115483
51.206081,156,96.238934
29.41863,86,96.307469
53.19498,227,96.715904
51.564911,161,96.84268
43.527689,176,96.984053
33.256383,114,97.295992
32.520947,115,97.38591
45.572374,148,97.502921
37.490922,133,97.609093
27.196275,148,97.930763
37.051867,143,98.045626
38.739238,115,100.616923
37.164886,109,100.733905
38.822609,121,101.035077
70.546115,227,101.21826
52.978163,171,101.355111
49.195856,166,101.749189
43.951769,135,101.866904
38.907395,141,101.98638
36.204246,104,102.318034
36.961826,115,102.420761
77.203026,325,102.697044
59.913749,197,103.063151
48.98298,241,103.259426
33.631709,102,103.342323
49.71545,165,103.692297
64.848486,235,103.883348
45.611527,138,103.993797
50.774913,180,104.351887
57.006612,193,104.504722
54.23268,169,104.901242
77.959515,245,105.097409
35.03604,124,105.195036
61.819309,238,105.612854
29.595318,101,105.691984
43.320067,246,105.886577
66.698563,223,106.289593
42.811007,200,106.447469
29.929202,156,106.842025
67.152946,277,107.059319
67.010205,308,107.551107
35.810077,106,107.636113
24.994099,139,107.748809
52.774241,238,108.159832
54.447781,181,108.306705
43.481793,141,108.427822
90.185447,343,108.93575
53.733596,149,109.062269
42.129467,125,109.168994
52.994514,174,109.522566
65.880486,255,109.752072
60.520469,195,110.123268
44.122216,134,110.228609
46.692178,214,110.399948
79.278752,264,110.807317
47.331308,157,110.932893
39.487593,127,111.034476
48.107746,155,111.35485
114.452081,394,111.668905
35.488943,107,111.953773
41.567852,151,112.072239
35.218182,185,112.217273
43.105022,129,112.550338
32.697847,129,112.651602
29.512847,185,112.796901
64.097523,210,113.216221
40.224018,234,113.968796
72.671642,262,114.489674
47.061632,192,114.656009
42.496856,178,114.809163
33.716845,106,115.286582
76.375005,272,115.501544
49.853955,158,115.625942
34.185945,90,115.992667
73.3137,216,116.163806
62.889954,197,116.32069
55.707288,190,116.74387
52.528337,172,116.87938
70.874884,275,117.325556
84.034375,284,117.550192
12.943949,123,117.649899
86.020483,269,118.137815
73.525488,280,118.360699
40.495018,196,118.83787
47.444015,160,118.96435
41.533318,175,119.413499
62.162568,194,119.567115
92.298985,339,120.064865
63.122853,307,120.309564
86.196196,260,120.856747
25.420136,184,121.002874
52.092833,151,121.135159
49.294991,218,121.544338
73.503306,241,121.735836
32.698831,163,122.1111
107.506644,388,122.416834
107.466694,398,122.993362
53.344566,248,123.513533
45.359776,133,123.619618
34.968791,173,123.760447
59.468449,192,124.117463
60.344216,182,124.264678
43.831644,186,124.413266
17.547624,152,124.736428
46.904308,158,124.860737
32.933911,108,124.946347
81.899657,352,125.42206
37.394128,234,125.606152
50.000026,186,125.989269
56.164272,172,126.123726
48.488927,277,126.343316
23.875951,168,126.686327
80.709105,300,128.921064
68.826537,236,129.333313
88.076177,359,129.908098
66.194977,258,130.155745
48.325113,178,130.302195
63.445417,206,130.666739
57.411956,261,130.877193
33.443647,228,131.257322
76.138796,234,131.444372
56.484967,221,131.818277
122.923022,424,132.159615
50.441418,227,132.551643
33.749838,97,132.632739
51.878442,249,133.047733
56.947169,220,133.235582
48.017287,162,133.376097
57.491161,230,133.767446
69.60928,229,133.949543
46.033624,143,134.064532
34.950497,167,134.399657
51.805174,202,134.560123
55.603461,206,134.926205
73.020938,303,135.170068
94.033732,474,135.75099
65.529769,202,136.111453
83.228509,331,136.376726
40.00512,127,136.478504
12.911478,101,136.760769
4.588447,93,136.83461
114.287439,400,137.351662
23.620791,171,137.494894
41.948024,126,137.597911
70.502093,266,138.01671
46.42287,149,138.135884
16.759657,141,138.253882
90.074401,297,138.706261
46.228672,116,138.799878
79.109043,333,139.267956
18.00612,142,139.38205
24.129532,78,139.444887
41.916477,124,139.54639
41.111085,145,139.869579
81.272393,263,140.084054
50.026708,168,140.225172
22.161189,102,140.598171
50.213337,214,140.766038
82.623486,398,143.10245
41.435031,111,143.198863
