#{"t_start": 1778803784.0536742, "env_id": "Atom-v1"}
r,l,t
-670.928201,1000,1.058059
103.204743,146,1.484457
-17.064154,106,1.570098
26.791856,132,1.673482
-628.579128,1000,2.816773
60.698699,126,2.920537
83.698137,156,3.04427
93.108151,173,3.183341
24.310714,71,3.239053
83.346528,176,3.677189
63.852098,193,3.829901
33.736487,135,3.938813
-597.529083,1000,5.100241
1.771345,114,5.192569
3.73121,137,5.300436
-666.640014,1000,6.904095
62.265522,122,7.004255
-673.650719,1000,8.15826
-18.236824,159,8.288894
-668.00508,1000,9.436925
58.359299,120,9.535856
48.367651,135,9.967707
107.219351,142,10.082237
-671.419198,1000,11.230005
44.125732,144,11.355826
-19.905923,112,11.444993
-461.001858,774,12.89488
-535.459694,807,13.579877
76.29538,121,14.002684
-645.238893,1000,15.106776
-27.842123,206,15.279149
40.41012,151,15.402265
11.567063,195,15.556091
76.101068,192,15.709058
87.159668,122,15.806808
19.286794,129,15.908799
40.459761,132,16.329365
-454.082934,776,16.987057
79.25055,157,17.470447
95.573837,151,17.589575
100.525853,147,17.705993
-14.878405,93,17.781057
52.016559,138,17.890807
-640.174717,1000,19.504109
1.25115,162,19.633829
107.834699,151,19.754
-692.767262,1000,20.90184
-683.911446,1000,22.016145
-2.794802,115,22.116985
86.2353,149,22.497458
63.252883,122,22.594966
44.101337,125,22.694436
-563.332204,918,23.728503
-319.343407,549,24.578638
68.088337,109,24.665876
92.947916,135,24.7735
-22.088477,170,25.23997
-19.708866,134,25.347655
8.523255,131,25.450893
-581.734089,902,26.515444
-12.945566,144,26.630917
-691.301781,1000,27.833855
37.738446,78,27.898571
82.070688,134,28.005888
72.87941,127,28.107549
0.926992,149,28.226426
-642.187153,1000,29.401678
-7.640444,191,29.88056
-17.822729,185,30.027139
76.781988,133,30.13552
-73.973529,250,30.73157
-639.999226,1000,31.887919
-676.345514,1000,33.038358
-23.116523,195,33.198324
-5.022775,125,33.297124
-25.706292,116,33.391688
-216.145237,445,34.071087
-126.62214,432,34.435111
-668.510559,1000,35.588107
-626.620063,1000,38.424899
35.669359,156,38.551199
56.323786,106,38.896874
-642.079555,1000,39.745209
41.675528,137,40.11756
53.102423,106,40.203381
-428.588156,794,40.875053
24.073923,137,41.245392
63.399271,92,41.320831
8.026191,91,41.394506
-220.444601,456,41.779812
29.33078,118,41.874102
-668.941949,1000,42.983846
-690.667059,1000,45.634486
51.15548,109,45.723553
-611.345805,902,46.747477
-44.223476,231,47.192858
52.118567,180,47.33636
-301.818332,569,47.818718
-32.500116,202,47.984907
18.138188,103,48.330081
77.922273,166,48.465541
5.867313,162,48.594358
3.303667,229,48.783483
72.516169,110,48.87252
-682.887903,1000,49.980739
-227.491317,446,52.161525
-647.64927,1000,53.271289
-44.757273,215,53.449073
72.701677,135,53.55744
67.263666,111,53.653111
46.626348,150,53.773102
50.080018,177,53.912942
-670.872856,1000,55.028956
-703.085166,1000,56.150244
-327.261279,571,56.899795
41.415117,128,57.002884
-412.982376,667,58.904753
-21.787908,210,59.078632
38.639697,115,59.173812
89.360202,164,59.30492
79.773678,128,59.409148
52.637252,82,59.474732
63.589117,103,59.55799
-174.954419,445,60.237138
-34.105428,223,60.424045
-20.565992,201,60.592713
26.375798,137,60.702697
81.948403,171,61.140363
-576.286403,906,61.914409
-45.742488,210,62.387109
-656.664737,1000,63.555297
-23.730534,209,63.727121
