#{"t_start": 1783984279.7746265, "env_id": "Atom-v1"}
r,l,t
85.914479,147,92.591975
26.062823,112,92.718761
43.21312,117,92.854679
82.204345,135,93.256552
21.119435,94,93.366249
-19.0,81,93.461167
55.273007,118,93.601165
32.178479,105,93.723086
52.941828,131,94.11223
10.621936,82,94.206277
22.346144,122,94.349786
74.802949,161,94.535008
46.359961,106,94.894832
12.642622,83,94.992246
-6.795335,72,95.072267
96.113841,144,95.241135
34.827519,120,95.382348
30.992094,96,95.725247
20.122676,85,95.827475
33.746635,101,95.948967
2.0,102,96.068961
56.431847,111,96.201411
90.6733,154,96.624306
143.657161,209,96.868777
17.744295,106,96.995841
10.358206,79,97.089396
48.260578,148,97.503121
59.691557,113,97.634343
22.496112,93,97.747057
53.197314,152,97.923592
7.69161,71,98.241238
48.321839,112,98.377185
77.530065,148,98.552405
146.791057,196,98.781254
33.655621,132,99.181104
123.822341,209,99.423538
21.74093,94,99.538105
162.30788,221,100.059432
40.936721,112,100.193263
58.057375,132,100.353118
17.138608,117,100.486753
76.027471,164,100.91774
122.335078,182,101.130586
33.789314,113,101.266926
23.015251,95,101.612761
54.359018,139,101.774491
130.591787,227,107.187932
31.087465,121,107.334653
31.102133,93,107.677661
69.408986,159,107.86858
34.627042,100,107.990495
63.513547,126,108.137119
54.264769,149,108.554666
34.144135,116,108.692848
139.26241,206,108.9325
15.027397,82,109.027955
18.174501,87,109.368906
76.901897,166,109.557635
12.437277,101,109.674066
-2.019939,63,109.747268
185.547479,260,110.288265
52.171577,145,110.462169
169.269166,221,110.958643
27.0,127,111.110736
48.059284,103,111.229473
55.614352,155,111.411448
85.815954,168,111.846492
119.905494,193,112.073916
38.090249,118,112.212994
39.535602,109,112.338092
182.851807,275,112.892764
45.276356,122,113.036254
71.810456,147,113.206473
79.915597,133,113.602299
293.000286,373,114.111724
134.297902,189,114.672476
197.174585,289,115.005719
72.451418,135,115.403201
17.0,117,115.542985
47.891534,117,115.680923
112.689274,171,115.885193
20.361322,85,116.216735
148.933816,220,116.483616
101.675747,167,116.677159
35.470529,135,117.068826
54.303976,143,117.233223
88.445799,162,117.420971
11.609342,78,117.510821
24.812495,95,117.86067
19.053859,86,117.963641
127.683181,190,118.184533
229.027205,300,118.776942
212.224148,271,119.094347
2.703911,102,119.213919
6.31943,91,119.558108
157.786708,218,119.819875
127.512348,221,120.083122
22.287809,122,120.471144
39.23892,103,120.588765
40.906442,106,120.710385
173.114649,223,121.215483
41.413442,114,121.351078
248.180086,310,121.712873
13.389405,81,122.093679
50.047596,150,122.330715
67.610218,147,122.539288
99.851173,164,122.732722
51.047021,123,123.120729
308.286515,348,123.525909
110.938728,192,129.208041
135.520896,213,129.458269
70.760109,139,129.626652
28.49419,97,129.973798
51.901736,106,130.099566
34.394367,111,130.232949
26.40383,101,130.347851
85.478081,176,130.793278
57.614066,125,130.941808
80.610717,143,131.108968
85.851817,181,131.32683
36.766381,109,131.698343
21.984435,90,131.799938
8.82188,84,131.898793
29.0,129,132.046592
174.381975,246,132.580353
176.000978,249,132.876206
69.013315,137,133.036973
88.379501,146,133.452263
61.66997,158,133.644563
54.348989,154,133.828061
62.239782,119,134.209009
80.786947,177,134.418834
123.078238,217,134.670686
201.722659,289,135.25206
157.227197,226,135.514146
36.311847,133,135.908635
132.677363,222,136.172262
-10.123611,61,136.248508
43.291595,143,136.415246
187.608449,287,136.989782
189.917824,276,137.549962
87.746611,138,137.708761
24.590282,92,137.817119
13.427937,113,137.952315
7.787019,91,138.059256
74.970176,132,138.450633
41.153613,122,138.592177
43.0,143,138.760136
95.713465,149,138.929866
71.601779,134,139.323323
37.818009,94,139.432862
38.833382,105,139.557259
36.554923,109,139.691515
176.961511,239,140.211806
16.963893,80,140.308848
67.06929,167,140.504529
53.05183,124,140.879436
138.312782,194,141.102254
186.23648,235,141.381163
50.187735,136,141.780443
107.625859,168,141.981375
110.400137,175,142.230655
39.951287,105,142.61243
40.62142,139,142.771907
18.244281,81,142.866313
219.528236,280,143.428606
357.812042,422,143.926188
98.258654,143,144.328265
24.764789,93,144.438112
146.713694,221,144.713181
37.259745,120,144.84826
13.814535,95,145.197783
105.385506,160,145.384586
96.951796,165,150.716391
37.969834,101,150.835487
93.160817,170,151.274463
175.927925,268,151.581771
59.940575,125,151.962109
44.87284,117,152.097298
71.233368,138,152.260396
55.344009,110,152.391027
277.078512,346,153.032161
122.656546,204,153.27335
120.678224,179,153.720516
109.773614,166,153.919291
58.252757,157,154.103672
21.068783,91,154.454364
103.947768,188,154.676812
107.015915,164,154.864573
40.892314,118,155.003599
18.761233,104,155.362894
23.309005,103,155.483092
72.271834,127,155.635538
-16.0,84,155.734096
239.747426,317,156.352612
104.49852,177,156.557518
51.96352,150,156.971879
58.161046,136,157.131618
91.411021,184,157.345389
8.0,108,157.47477
134.394048,204,157.954487
162.572888,249,158.243634
105.049655,138,158.646029
23.235995,113,158.777317
87.511169,180,158.984276
135.967079,193,159.214839
20.0,120,159.595067
101.038051,199,159.827826
97.505737,193,160.059289
36.037597,136,160.466533
109.304499,184,160.681711
115.823609,192,160.907757
34.099578,93,161.265787
80.933383,137,161.43272
394.049033,438,162.203815
55.038687,155,162.391729
63.87391,128,162.54437
155.886103,226,163.048522
30.184956,130,163.205963
130.236808,224,163.476804
104.654101,147,163.884309
36.723166,104,164.017229
436.135948,467,164.912009
120.401234,216,165.168599
139.113748,180,165.622759
16.118603,114,165.757102
13.386342,81,165.85303
76.618559,147,166.026831
93.281756,155,166.452741
88.653812,163,166.645257
66.766985,159,166.83449
84.7942,139,167.001804
164.171802,256,172.766087
106.287851,166,172.965729
-3.705347,70,173.048954
36.207118,88,173.386959
251.957796,306,173.747884
179.492829,274,174.307445
18.094053,118,174.445057
94.450938,162,174.632336
131.042512,199,175.097938
224.863386,273,175.421107
43.116416,143,175.992954
-0.568147,69,176.073433
93.842435,192,176.302823
41.256172,141,176.477513
8.747865,105,176.600515
116.313197,213,177.123402
34.011382,134,177.286106
51.15222,150,177.461571
79.002269,143,177.867948
166.465914,265,178.181597
30.16389,104,178.300516
65.812611,162,178.738151
64.566276,132,178.889805
24.239858,124,179.037075
26.82148,101,179.155967
51.200559,110,179.542633
28.83672,126,179.693488
96.246911,196,179.919214
81.449531,180,180.375763
82.74342,140,180.547444
118.473008,201,180.795267
50.205129,112,181.164407
62.426847,162,181.359722
48.018157,148,181.536854
55.100098,154,181.739295
68.808945,133,182.166478
45.042074,145,182.342369
190.806813,257,182.927801
67.439357,139,183.140156
54.0,154,183.31989
15.396823,103,183.440531
68.952377,168,183.877561
70.839132,170,184.074681
316.252349,406,184.843797
164.371519,224,185.129654
128.205623,171,185.571666
84.041626,184,185.786523
80.823202,128,185.938936
143.360415,229,186.44157
103.703091,203,186.679504
36.133301,136,186.857473
56.720985,120,186.997242
23.0,123,187.379218
104.995307,190,187.60635
152.050353,192,187.831926
76.202068,153,188.259882
120.225682,190,188.482527
54.779138,126,188.634794
38.529153,100,188.987416
23.008026,123,189.133315
69.07923,123,189.284803
23.778455,118,189.426668
13.800702,84,194.795366
55.020774,155,195.224515
63.13071,163,195.418441
0.020457,100,195.533198
83.518336,147,195.943781
71.004346,138,196.108671
52.501775,152,196.283983
95.004958,148,196.462895
146.455562,192,196.92187
48.901445,118,197.06314
55.250768,129,197.212426
322.812549,369,197.887716
95.412278,195,198.180951
82.680166,141,198.591692
102.306975,165,198.788254
22.0,122,198.930268
77.700621,153,199.110673
117.850913,174,199.550935
142.39134,216,199.800963
116.0,216,200.293381
64.808911,130,200.442939
37.395568,109,200.569074
61.209316,125,200.717881
115.083155,212,201.20681
59.219465,151,201.383559
325.639532,395,202.128364
102.879873,179,202.410194
100.11617,186,202.908313
86.433367,137,203.077475
145.994623,242,203.404958
70.797817,135,203.8307
112.196291,201,204.097456
34.965729,126,204.265452
71.75927,127,204.417083
125.201404,222,204.928951
93.294785,189,205.152144
75.405764,148,205.606583
87.360716,143,205.82046
95.854124,164,206.060881
77.897514,148,206.274893
0.819157,75,206.661716
61.870367,126,206.821222
100.096528,196,207.106167
182.118666,269,207.783826
245.322946,329,208.234183
524.887804,578,209.486581
225.341799,311,209.871206
177.457762,275,210.510355
57.510634,111,210.654603
165.095361,212,210.966608
118.640206,186,211.581772
128.206707,180,211.78852
115.007104,179,212.022375
58.999774,157,212.47646
90.700772,190,219.001357
94.29486,156,219.260326
