#{"t_start": 1782240587.9367862, "env_id": "Atom-v1"}
r,l,t
36.955239,104,118.120834
16.995509,73,118.179039
24.890463,81,118.243793
32.997686,110,118.330983
43.549239,129,118.434227
35.182532,119,118.531335
24.515132,86,118.600813
22.441281,68,118.656246
32.118765,93,118.731718
36.709908,99,119.474578
36.15853,113,119.565794
42.1666,136,119.676007
24.033122,79,119.738394
33.82746,92,119.812671
26.859053,84,119.878952
31.505045,108,119.965063
23.991873,84,120.032196
28.130523,90,120.104995
31.916324,111,120.193217
21.450578,101,120.275424
25.951966,77,121.064036
32.614237,110,121.153448
35.616329,117,121.245955
36.219789,104,121.330534
38.031883,130,121.434804
17.466356,150,121.55353
32.289339,95,121.63016
39.263688,120,121.727288
27.047877,86,121.794931
37.256425,105,122.561106
34.1335,103,122.645254
24.627,74,122.706407
24.256838,76,122.769977
40.592793,124,122.869228
29.67165,86,122.93717
27.144739,115,123.033453
26.162715,84,123.102464
27.707958,82,123.16841
33.347781,120,123.265086
18.728948,76,123.326063
19.264907,72,123.964272
26.776836,86,124.031474
28.031837,101,124.11195
25.067905,72,124.168295
30.963599,97,124.244696
36.302416,104,124.327095
36.676462,103,124.4089
31.018547,83,124.473123
29.148877,82,124.537451
39.067294,124,124.63585
40.607136,121,125.475062
40.400758,130,125.577793
38.792862,124,125.67747
31.72668,88,125.747459
34.874334,106,125.833442
27.757858,82,125.898788
36.362094,105,125.982827
30.777591,83,126.049142
32.50344,136,126.158626
27.384146,81,126.223769
32.48791,97,126.998545
30.916692,100,127.078617
22.551478,69,127.134526
26.098947,80,127.200224
31.798512,97,127.278736
33.449786,97,127.355108
28.495531,82,127.421312
42.051529,132,127.526128
24.195314,83,127.592672
20.467022,59,127.639068
25.607336,81,127.704591
26.075577,78,127.766455
32.415129,92,128.553282
29.090159,88,128.622629
28.48473,79,129.007167
32.974452,93,129.087602
25.090064,71,129.144687
23.715669,82,129.210183
24.215968,77,129.271925
33.957877,102,129.354358
30.147975,82,129.421819
26.676128,79,129.488651
21.6027,90,129.568374
33.546433,95,129.650849
38.409203,108,130.73711
37.858352,131,130.841232
35.524993,126,130.943503
29.708529,84,131.010477
30.124986,86,131.078929
33.035324,106,131.163563
29.156941,80,131.228188
29.785738,86,131.296962
37.167744,137,131.406686
30.714733,91,131.482466
23.15334,89,132.268599
31.000753,94,132.342583
32.772829,112,132.432265
19.07611,76,132.491784
22.943482,73,132.548654
38.05897,104,132.631369
21.82266,72,132.688467
31.062761,99,132.766795
31.226591,150,132.886117
25.294158,83,132.952123
30.629363,94,133.027131
29.690888,88,133.803699
31.613203,104,133.886781
28.65574,95,133.963847
30.498033,87,134.032876
31.090337,97,134.110098
26.531164,75,134.170503
39.624247,138,134.28003
26.758655,74,134.338508
26.965521,96,134.414905
25.549804,81,134.479805
49.539246,171,135.347333
32.484748,100,135.427668
26.972094,93,135.503233
35.947,97,135.581399
47.77305,153,135.704769
22.244408,74,135.76385
27.483505,80,135.830352
45.12389,131,135.936784
31.158216,116,136.030433
32.179769,85,136.098591
22.742715,74,136.876609
20.46743,75,136.936264
39.959322,117,137.029468
39.454669,114,137.119749
35.000739,104,137.202758
39.96713,126,137.302126
27.363988,102,137.383053
24.898962,70,137.439404
20.564162,81,137.504689
53.678231,171,137.640764
28.415153,85,138.341112
33.376593,100,138.420376
28.717152,79,138.483212
21.628472,147,138.599715
32.736095,115,138.693046
25.462681,107,138.778596
26.273583,91,138.851631
25.660672,92,138.924979
37.21234,100,139.00523
23.238776,64,139.05708
29.169034,91,139.782427
22.902263,93,139.856703
24.544517,96,139.933774
31.136756,89,140.005068
27.859878,93,140.079202
22.843135,67,140.132731
21.943727,110,140.223837
28.047141,94,140.299918
35.974183,107,140.386158
27.689328,94,140.460136
24.585135,82,140.527324
31.647669,93,141.261039
24.181148,75,141.32274
31.412131,89,141.394478
30.06085,85,141.466698
21.537782,84,141.538765
27.39047,78,141.607361
32.611077,116,141.701875
29.634087,90,141.77354
33.098151,107,141.858721
22.920316,64,141.908842
24.462571,75,141.968749
34.715965,114,142.059307
31.259571,89,142.782155
42.482424,130,142.887341
36.307346,100,142.966951
32.126033,100,143.048008
20.790536,66,143.101874
31.099946,90,143.174062
33.305569,91,143.246928
30.44677,83,143.312955
41.144784,105,143.39845
22.745934,73,143.459116
26.156635,82,143.864213
33.15896,92,144.813938
29.587423,91,144.895851
31.127185,90,144.974316
26.314001,78,145.043584
31.858721,98,145.128581
37.933315,116,145.221324
34.499539,114,145.311936
38.082493,115,145.405088
30.866892,94,145.481128
29.438908,85,145.550646
30.194729,94,146.190943
36.113042,109,146.281232
24.103263,115,146.375097
33.92451,102,146.456418
35.493216,102,146.541279
26.649475,77,146.603868
25.294042,72,146.663569
34.997162,99,146.74568
43.504726,144,146.865968
29.615694,86,146.937994
39.38414,113,147.609625
39.876306,112,147.699731
25.356455,78,147.762534
31.057755,102,147.843385
25.995629,76,147.903917
25.499256,91,147.975953
33.100477,102,148.057567
21.429574,74,148.117122
22.369876,72,148.175226
30.155463,89,148.246786
33.178123,89,148.317951
25.061732,81,148.383088
26.753183,91,148.979952
37.565945,111,149.069154
22.679062,94,149.144724
30.617335,117,149.239165
53.569071,166,149.372366
23.751997,78,149.437433
25.967988,122,149.53437
20.180573,64,149.585568
30.106866,85,149.654037
30.441721,90,149.725739
33.896027,107,150.336044
34.027919,121,150.433237
25.904345,86,150.501715
25.009616,75,150.561246
29.744253,86,150.63024
30.947403,80,150.693776
21.283541,64,150.745226
29.743893,87,150.814822
27.263548,86,150.883489
33.555095,99,150.964675
28.303047,82,151.030805
32.014887,105,151.114177
20.760177,71,151.702164
22.132176,69,151.758431
32.728131,134,151.867493
29.981827,95,151.942458
23.018105,81,152.008234
26.989274,83,152.075277
38.288001,114,152.169692
22.750491,119,152.26665
27.933511,110,152.356245
26.210634,84,152.425031
21.570999,66,152.477432
37.707852,106,153.118503
30.154916,83,153.185885
27.427974,82,153.252901
31.233052,91,153.326407
18.241683,62,153.376442
27.46777,88,153.446727
27.711553,104,153.529796
34.41943,110,153.61814
48.962264,130,153.722388
29.121861,87,153.790904
26.874067,79,153.853999
21.330036,95,154.454385
40.627122,115,154.547161
34.411662,109,154.634198
46.747165,126,154.73404
22.878743,97,154.811306
29.706288,89,154.882065
27.047483,88,154.953054
26.303699,83,155.018872
33.034799,110,155.106476
26.254579,79,155.169923
26.31551,84,155.759173
23.457246,75,155.81836
29.214637,80,155.883236
22.843224,83,155.949117
34.610792,122,156.048754
35.787664,106,156.133943
33.901013,89,156.20667
30.152944,88,156.278951
52.079285,146,156.399433
32.759348,102,156.484067
39.315535,112,157.10486
38.629121,120,157.201061
35.976006,124,157.299738
28.936351,89,157.371034
58.99449,190,157.524259
28.039903,98,157.603659
43.92081,123,158.029792
33.742748,93,158.106631
22.034288,69,158.163092
