#{"t_start": 1783985553.2208915, "env_id": "Atom-v1"}
r,l,t
12.591998,82,0.722337
9.913413,77,0.805732
36.199981,95,0.905911
12.199004,86,1.000218
38.033558,102,1.111826
75.471511,138,1.487936
20.272627,89,1.58499
47.490717,103,1.698002
-1.137924,75,1.778496
79.767785,139,1.926911
22.240982,86,2.247249
4.911452,76,2.329357
71.63804,134,2.479506
22.617756,89,2.576925
17.00067,88,2.671496
74.52973,134,3.04716
74.328959,133,3.198509
3.309077,89,3.299758
18.777408,86,3.390243
6.382108,75,3.472648
54.327666,133,3.837827
25.526429,82,3.929607
32.237478,89,4.026357
40.18042,102,4.139659
45.727703,118,4.263662
57.770108,126,4.629022
110.888404,160,4.807226
14.709457,98,4.912312
-3.143013,72,4.99514
12.278121,80,5.078251
-3.82846,85,5.407153
36.352924,103,5.513732
21.00896,91,5.615543
1.952743,71,5.691133
37.375163,123,5.828289
25.123494,84,6.146449
17.730806,88,6.247084
42.104692,100,6.35248
28.0467,93,6.457597
39.289758,100,6.561597
64.199781,126,6.935057
103.028606,149,7.100489
9.814264,81,7.184355
85.910643,154,7.353106
78.302858,153,7.752493
33.889402,100,7.863678
15.127407,93,7.959227
15.969032,84,8.047099
55.314692,143,8.205076
46.588308,124,8.597782
31.661834,102,8.707215
16.832976,87,8.800445
65.443457,133,8.946639
76.410015,155,9.352606
90.351373,138,9.498249
5.856533,75,9.584951
17.266628,81,9.671233
46.319756,103,9.785367
21.094098,93,10.117503
65.887926,126,10.263699
31.241892,99,10.369307
19.486544,90,10.467764
29.043205,95,10.568867
4.089207,76,10.654859
15.980548,94,10.98219
25.536597,108,11.104361
89.774462,162,11.280372
48.293977,111,11.401865
-6.567652,70,11.713729
57.233517,124,11.842596
41.374768,94,11.946904
14.27099,80,12.031378
18.747658,86,12.127285
23.431882,83,12.214742
13.471206,83,12.542377
79.441966,174,12.726344
48.343189,116,12.856224
76.468102,154,13.025881
8.942559,81,13.345842
64.792391,118,13.479421
-0.329985,75,13.561694
22.317292,90,13.664102
51.045874,104,13.771414
18.571971,85,14.10704
40.032791,119,14.25773
0.507025,79,14.344968
31.566199,98,14.456169
5.950289,90,14.552386
15.766345,94,14.657794
-4.261313,73,14.967665
80.724631,131,15.116018
21.347781,86,15.209009
24.179775,95,15.316397
-19.315657,56,15.376419
79.837956,121,15.745072
45.350177,105,15.857744
4.809803,69,15.938267
28.711658,94,20.665847
63.309654,121,20.801473
164.104479,216,21.268659
-3.490282,68,21.346918
17.656057,83,21.437201
73.579785,133,21.58655
13.833271,90,21.684638
31.883746,109,22.03497
109.614252,176,22.228533
219.140827,284,22.777497
18.666554,82,22.865458
50.171635,112,22.990867
2.884008,81,23.077366
-9.081929,75,23.161416
49.559271,107,23.277544
138.422708,194,23.726321
22.228336,98,23.836303
58.251743,113,23.954956
26.534927,100,24.067095
48.80941,113,24.424793
14.043321,74,24.503668
80.398566,149,24.670347
74.898368,118,24.796174
94.947549,152,25.193604
48.876146,114,25.322085
118.948989,176,25.521449
30.421922,95,25.622007
15.893484,78,25.938064
34.987152,116,26.059839
43.005084,112,26.190284
62.141631,129,26.332033
65.035794,133,26.727162
109.533129,167,26.90885
164.228822,215,27.152426
65.214375,130,27.520291
11.469152,86,27.620742
60.814214,121,27.750055
33.681591,103,27.863688
23.408294,91,27.961257
40.752323,112,28.31588
110.054058,172,28.506987
77.492368,133,28.655512
48.013952,114,28.774632
29.798479,116,29.134307
14.309809,85,29.228879
47.180517,110,29.34793
40.411185,99,29.458966
-5.391069,66,29.529854
21.118607,83,29.621294
34.192237,90,29.94925
114.189423,211,30.180113
14.0,114,30.306882
170.330757,203,30.75749
129.956059,182,30.956651
138.198482,203,31.181554
76.701899,133,31.559943
7.502911,88,31.656164
82.141882,176,31.853298
24.214295,124,31.992386
65.510698,131,32.372434
46.825595,125,32.505699
52.706037,104,32.623458
110.420238,197,33.069559
5.516067,81,33.154
83.631841,144,33.314157
54.486824,130,33.461673
44.613697,112,33.5795
85.600566,182,34.007929
165.477199,220,34.255889
115.022891,213,34.725823
155.827728,231,34.974305
60.501402,131,35.118041
45.305172,112,35.468599
15.09586,82,35.564476
116.062694,193,35.780143
130.527834,196,35.997095
15.611908,88,41.063806
41.34286,97,41.174495
7.313991,78,41.260335
17.074592,84,41.351117
34.649003,105,41.468761
2.930916,78,41.552387
76.024334,134,41.93639
-4.029727,78,42.019442
124.504661,200,42.235239
21.407752,99,42.349041
37.961137,96,42.68937
16.116435,84,42.778296
8.983004,79,42.865321
51.838442,110,42.990206
59.612885,133,43.1406
38.512133,115,43.501878
261.249209,321,43.853369
135.160342,194,44.299093
36.833374,110,44.424244
123.713388,201,44.652258
34.89843,91,44.750791
90.811487,147,45.146219
45.572692,143,45.306632
35.656666,108,45.429095
75.889553,166,45.844637
130.219776,216,46.088454
43.370395,99,46.194725
179.708203,255,46.707419
104.169016,198,46.919816
21.520719,88,47.013482
35.159527,112,47.138459
138.849994,200,47.589521
156.182767,209,47.818797
76.70386,145,48.212378
72.051998,139,48.366214
62.37024,123,48.505163
41.106511,107,48.625165
110.269035,191,49.061219
66.006317,165,49.240985
118.064047,218,49.480475
67.546798,137,49.863049
37.944205,130,50.006884
51.484436,118,50.136433
111.046803,208,50.595372
95.560806,194,50.801933
12.043522,112,50.927994
144.003851,205,51.383725
28.59712,92,51.489057
73.525464,173,51.675896
84.823947,135,51.817125
184.990651,256,52.335172
106.086009,180,52.538598
21.23232,91,52.637239
46.352178,110,52.992849
230.456071,278,53.296687
93.256905,170,53.521424
46.747963,108,53.925335
176.976396,236,54.235651
